SITC Revision 3 Product Code,SITC Revision 3 Product Description,NACE Revision 1 Product Code,NACE Revision 1 Product Description
88574,Electric alarm clocks,335,Watches and clocks
88575,Alarm clocks non-electrc,335,Watches and clocks
88576,Wall clocks electric,335,Watches and clocks
88577,Wall clocks non-electric,335,Watches and clocks
88578,Clocks nes electric,335,Watches and clocks
88579,Clocks nes,335,Watches and clocks
88591,"Watch cases,case parts",335,Watches and clocks
88592,Watch straps/bands metal,335,Watches and clocks
88594,Time recording apparatus,335,Watches and clocks
88595,Time switches,335,Watches and clocks
88596,"Clock movements,assembld",335,Watches and clocks
88597,"Clock cases,case parts",335,Watches and clocks
88598,Clock/watch mmnts unass,335,Watches and clocks
88599,Clock/watch parts nes,335,Watches and clocks
71321,Recip piston engs<1000cc,341,Motor vehicles
71322,Recip piston engs>1000cc,341,Motor vehicles
71323,Diesel etc engines,341,Motor vehicles
7811,Snow/golf motor buggies,341,Motor vehicles
7812,Pass motor veh exc buses,341,Motor vehicles
78211,"Dumpers, off-highway use",341,Motor vehicles
78219,Goods transp vehicle nes,341,Motor vehicles
78221,Crane lorries,341,Motor vehicles
78223,Mobile drilling derricks,341,Motor vehicles
78225,Fire fighting vehicles,341,Motor vehicles
78227,Concrete mixer trucks,341,Motor vehicles
78229,Special motor vehcls ne,341,Motor vehicles
78311,Diesel buses,341,Motor vehicles
78319,Buses etc nes,341,Motor vehicles
7832,Semi-trailer tractors,341,Motor vehicles
7841,Motor veh chassis+engine,341,Motor vehicles
78421,Motor car bodies,342,"Bodies for motor vehicles, trailers"
78425,Motor vehicle bodies nes,342,"Bodies for motor vehicles, trailers"
7861,Housing/camping trailer,342,"Bodies for motor vehicles, trailers"
78622,Tanker trailers/semi-,342,"Bodies for motor vehicles, trailers"
78629,Other goods trailers,342,"Bodies for motor vehicles, trailers"
7863,"Containers,goods transpt",342,"Bodies for motor vehicles, trailers"
78683,Trailer/semi-trailer nes,342,"Bodies for motor vehicles, trailers"
78689,Trailer/semi-trailer pts,342,"Bodies for motor vehicles, trailers"
71391,Parts nes spark-ign engs,343,Parts and accessories for motor vehicles
71392,Parts nes diesel engines,343,Parts and accessories for motor vehicles
78431,Motor vehicle bumpers,343,Parts and accessories for motor vehicles
78432,Motor veh body parts nes,343,Parts and accessories for motor vehicles
78433,Motor vehicle brake/part,343,Parts and accessories for motor vehicles
78434,Motor vehicle gear boxes,343,Parts and accessories for motor vehicles
78435,Motor veh drive axle etc,343,Parts and accessories for motor vehicles
78436,Mot veh non-drive axles,343,Parts and accessories for motor vehicles
78439,Other motor vehcl parts,343,Parts and accessories for motor vehicles
79311,Inflatable boats,351,Ships and boats
79312,Sailboats nes,351,Ships and boats
79319,Rowing boats/canoes/etc,351,Ships and boats
79322,Tanker ships/boats,351,Ships and boats
79324,Fishing vessels etc,351,Ships and boats
79326,Refrigerated ships/boats,351,Ships and boats
79327,Other cargo ships/boats,351,Ships and boats
79328,Passenger ships/boats,351,Ships and boats
79329,"Warships, lifeboats",351,Ships and boats
7933,Vessels for breaking up,351,Ships and boats
79351,Dredgers,351,Ships and boats
79355,Float/sub drill/etc plat,351,Ships and boats
79359,Light/fire/crane vessels,351,Ships and boats
7937,Tugs and pusher craft,351,Ships and boats
79391,Inflatable rafts,351,Ships and boats
79399,Floating structures nes,351,Ships and boats
79111,Locomotives-ext electric,352,Railway locomotives and rolling stock
79115,Locomotives-int electric,352,Railway locomotives and rolling stock
79121,Diesel-elect locomotives,352,Railway locomotives and rolling stock
79129,Rail locomotive/tend nes,352,Railway locomotives and rolling stock
7916,Rail/tram self-prop nes,352,Railway locomotives and rolling stock
7917,Rail/tram pass coach etc,352,Railway locomotives and rolling stock
79181,Rail/tram service vehics,352,Railway locomotives and rolling stock
79182,Rail/tram goods wagons,352,Railway locomotives and rolling stock
79191,Rail/air/etc signals/etc,352,Railway locomotives and rolling stock
79199,Rail/tram parts nes,352,Railway locomotives and rolling stock
71311,Aircraft piston engines,353,Aircraft and spacecraft
71319,Pts nes a/c piston engs,353,Aircraft and spacecraft
71441,Turbo-jets,353,Aircraft and spacecraft
71449,Reaction engines nes,353,Aircraft and spacecraft
71481,Turbo-propellers,353,Aircraft and spacecraft
71491,Parts nes turbo-jet/prop,353,Aircraft and spacecraft
79211,Helicopters >2000kg,353,Aircraft and spacecraft
79215,Helicopters <2000kg,353,Aircraft and spacecraft
7922,Aircrft nes <2000kg,353,Aircraft and spacecraft
7923,Aircrft nes 2001-15000kg,353,Aircraft and spacecraft
7924,Aircrft nes over 15000kg,353,Aircraft and spacecraft
7925,Spacecraft/satellites,353,Aircraft and spacecraft
79281,Gliders/hang gliders,353,Aircraft and spacecraft
79282,Balloons/dirigibles,353,Aircraft and spacecraft
79283,Aircraft launchers etc,353,Aircraft and spacecraft
79291,Aircraft props/rotors,353,Aircraft and spacecraft
79293,Aircraft under-carriages,353,Aircraft and spacecraft
79295,Aircraft/helic parts nes,353,Aircraft and spacecraft
79297,Air/space craft part nes,353,Aircraft and spacecraft
78511,Motorcycles etc i/c<50cc,354,Motorcycles and bicycles
78513,Motorcycles etc 50-250cc,354,Motorcycles and bicycles
78515,Motorcycles et 250-500cc,354,Motorcycles and bicycles
78516,Motorcycles et 500-800cc,354,Motorcycles and bicycles
78517,Motorcycles etc >800cc,354,Motorcycles and bicycles
78519,Motorcycles etc nes,354,Motorcycles and bicycles
7852,Cycles not motorized,354,Motorcycles and bicycles
78531,Invalid carriages,354,Motorcycles and bicycles
78535,Parts/access motorcycles,354,Motorcycles and bicycles
78536,Parts/acces inv carriage,354,Motorcycles and bicycles
78537,"Parts,acces cycles etc",354,Motorcycles and bicycles
78685,Non-motor vehicles nes,355,Other transport equipment n. e. c.
82111,Aircraft seats,361,Furniture
82112,Motor vehicle seats,361,Furniture
82113,Bamboo/etc seats/chairs,361,Furniture
82114,Office type adjust seats,361,Furniture
82115,Sofa-beds/chair-beds,361,Furniture
82116,"Seats nes, wood frames",361,Furniture
82117,"Seats nes, metal frame",361,Furniture
82118,Chairs/seats nes,361,Furniture
82119,Parts of chairs/seats,361,Furniture
82121,Mattresses supports,361,Furniture
82123,Mattress rubber/plastic,361,Furniture
82125,Mattresses other mater.,361,Furniture
82131,Metal office furniture,361,Furniture
82139,Metal furniture nes,361,Furniture
82151,Wood office furniture,361,Furniture
82153,Wood kitchen furniture,361,Furniture
82155,Wood bedroom furniture,361,Furniture
82159,Wood furniture nes,361,Furniture
82171,Plastic furniture,361,Furniture
82179,Bamboo furniture,361,Furniture
8218,Furniture parts,361,Furniture
27719,"Indust diamonds,worked",362,Jewellery and related articles
27721,Dust and powder of gems,362,Jewellery and related articles
66713,Pearls cultured worked,362,Jewellery and related articles
66729,"Diamonds,worked,unmountd",362,Jewellery and related articles
66739,Prec/semi-p stone worked,362,Jewellery and related articles
66749,Synth jewels nes unset,362,Jewellery and related articles
89731,Prec mtal jewellery/clad,362,Jewellery and related articles
89732,"Gold,silver,etc ware",362,Jewellery and related articles
89733,Pearl/prec stone articls,362,Jewellery and related articles
89741,Platinum catalyst equip.,362,Jewellery and related articles
89749,Prec mtl articles nes,362,Jewellery and related articles
9610,Coin nongold non current,362,Jewellery and related articles
8980,  UN Special Code,363,Musical instruments
89813,Pianos/harpsichords/etc,363,Musical instruments
89815,Guitars/violins/harp/etc,363,Musical instruments
89821,Pipe and reed organs,363,Musical instruments
89822,Accordion/mouth organ/..,363,Musical instruments
89823,Wind musical instr nes,363,Musical instruments
89824,Percussion musical instr,363,Musical instruments
89825,Elec keyboard instrumnts,363,Musical instruments
89826,Electric instruments nes,363,Musical instruments
89829,Music iinstruments nes,363,Musical instruments
8989,Musical instr parts/acc.,363,Musical instruments
8940,  UN Special Code,364,Sports goods
89471,Fishng/huntng equip nes,364,Sports goods
89472,Ice/roller skates,364,Sports goods
89473,Snow-ski equipment,364,Sports goods
89474,Water skis/surf brds etc,364,Sports goods
89475,Golf equipment,364,Sports goods
89476,Tennis/etc rackets,364,Sports goods
89477,Sports gloves etc.,364,Sports goods
89478,Gymnasium/etc equipment,364,Sports goods
89479,Sports goods nes,364,Sports goods
89421,Large size wheeled toys,365,Games and toys
89422,Dolls,365,Games and toys
89423,Doll parts/accessories,365,Games and toys
89424,Construction toys,365,Games and toys
89425,Toy animals/etc,365,Games and toys
89426,Toys musical instruments,365,Games and toys
89427,Toy puzzles,365,Games and toys
89429,Toys nes,365,Games and toys
89431,Video (tv) games,365,Games and toys
89433,Billiards equipment,365,Games and toys
89435,Coin operated games,365,Games and toys
89437,Playing cards,365,Games and toys
89439,Funfair/table/.. game eq,365,Games and toys
65912,Linoleum etc textil back,366,Miscellaneous manufacturing n. e. c.
87452,Demonstration apparatus,366,Miscellaneous manufacturing n. e. c.
8941,"Baby carriages,parts nes",366,Miscellaneous manufacturing n. e. c.
89445,Xmas decorations etc,366,Miscellaneous manufacturing n. e. c.
89449,Entertainment artics nes,366,Miscellaneous manufacturing n. e. c.
8946,Fairs/circus/theatre etc,366,Miscellaneous manufacturing n. e. c.
89521,Pens of all kinds,366,Miscellaneous manufacturing n. e. c.
89522,"Pen nibs,nib points",366,Miscellaneous manufacturing n. e. c.
89523,Pencils/crayons/chalks,366,Miscellaneous manufacturing n. e. c.
89592,Slates for writing,366,Miscellaneous manufacturing n. e. c.
89593,Hand date etc stamps,366,Miscellaneous manufacturing n. e. c.
89594,"Typewrtr ribbon,ink pad",366,Miscellaneous manufacturing n. e. c.
89721,Base metal imit jewelery,366,Miscellaneous manufacturing n. e. c.
89729,Imitation jewellery nes,366,Miscellaneous manufacturing n. e. c.
8990,  UN Special Code,366,Miscellaneous manufacturing n. e. c.
89911,Animal mater carving etc,366,Miscellaneous manufacturing n. e. c.
89919,"Moulded,carved goods nes",366,Miscellaneous manufacturing n. e. c.
89921,"Artif flower/fruit,plast",366,Miscellaneous manufacturing n. e. c.
89929,Artif flower/fruit nes,366,Miscellaneous manufacturing n. e. c.
89930,  UN Special Code,366,Miscellaneous manufacturing n. e. c.
89931,Candles/tapers/etc,366,Miscellaneous manufacturing n. e. c.
89932,Matches,366,Miscellaneous manufacturing n. e. c.
89933,Cigarette/etc lighters,366,Miscellaneous manufacturing n. e. c.
89934,Cig lighter fuels <300cc,366,Miscellaneous manufacturing n. e. c.
89935,Cig lighter parts/access,366,Miscellaneous manufacturing n. e. c.
89936,Unfinished smoking pipes,366,Miscellaneous manufacturing n. e. c.
89937,Smoking pipes and parts,366,Miscellaneous manufacturing n. e. c.
89939,Combustible products nes,366,Miscellaneous manufacturing n. e. c.
89941,Umbrellas/sunshades/etc,366,Miscellaneous manufacturing n. e. c.
89942,Canes/riding-crops/etc,366,Miscellaneous manufacturing n. e. c.
89949,Parts nes umbrella/canes,366,Miscellaneous manufacturing n. e. c.
89972,Brushes/brooms/mops etc,366,Miscellaneous manufacturing n. e. c.
