HS - Combined  Product Code,HS - Combined  Product Description,MTN Categories Product Code,MTN Categories Product Description
640212,"(1996-) Skiboots, crosscountry ski footwear and snowboard boots",0303,"Leather, rubber, footwear, finished manufactures"
640219,Other,0303,"Leather, rubber, footwear, finished manufactures"
640220,Footwear with upper straps or thongs assembled to the sole by means of plugs,0303,"Leather, rubber, footwear, finished manufactures"
640230,"(-2006) Other footwear, incorporating a protective metal toecap",0303,"Leather, rubber, footwear, finished manufactures"
640291,Covering the ankle,0303,"Leather, rubber, footwear, finished manufactures"
640299,Other,0303,"Leather, rubber, footwear, finished manufactures"
640311,"(-1995) Ski-boots, etc, with rubber, plastics, lea",0303,"Leather, rubber, footwear, finished manufactures"
640312,"(1996-) Skiboots, crosscountry ski footwear and snowboard boots",0303,"Leather, rubber, footwear, finished manufactures"
640319,Other,0303,"Leather, rubber, footwear, finished manufactures"
640320,"Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe",0303,"Leather, rubber, footwear, finished manufactures"
640330,"(-2006) Footwear made on a base or platform of wood, not having an inner sole or a protective metal toecap",0303,"Leather, rubber, footwear, finished manufactures"
640340,"Other footwear, incorporating a protective metal toecap",0303,"Leather, rubber, footwear, finished manufactures"
640351,Covering the ankle,0303,"Leather, rubber, footwear, finished manufactures"
640359,Other,0303,"Leather, rubber, footwear, finished manufactures"
640391,Covering the ankle,0303,"Leather, rubber, footwear, finished manufactures"
640399,Other,0303,"Leather, rubber, footwear, finished manufactures"
640411,"Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like",0303,"Leather, rubber, footwear, finished manufactures"
640419,Other,0303,"Leather, rubber, footwear, finished manufactures"
640420,- Footwear with outer soles of leather or composition leather,0303,"Leather, rubber, footwear, finished manufactures"
640510,-  With uppers of leather or composition leather,0303,"Leather, rubber, footwear, finished manufactures"
640590,-  Other,0303,"Leather, rubber, footwear, finished manufactures"
640620,"Outer soles and heels, of rubber or plastics",0303,"Leather, rubber, footwear, finished manufactures"
640691,Of wood,0303,"Leather, rubber, footwear, finished manufactures"
960500,"Travel sets for personal toilet, sewing or shoe or clothes cleaning.",0303,"Leather, rubber, footwear, finished manufactures"
260111,Nonagglomerated,0401,Ores & waste
260112,Agglomerated,0401,Ores & waste
260120,Roasted iron pyrites,0401,Ores & waste
260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight.",0401,Ores & waste
260300,Copper ores and concentrates.,0401,Ores & waste
260400,Nickel ores and concentrates.,0401,Ores & waste
260500,Cobalt ores and concentrates.,0401,Ores & waste
260600,Aluminium ores and concentrates.,0401,Ores & waste
260700,Lead ores and concentrates.,0401,Ores & waste
260800,Zinc ores and concentrates.,0401,Ores & waste
260900,Tin ores and concentrates.,0401,Ores & waste
261000,Chromium ores and concentrates.,0401,Ores & waste
261100,Tungsten ores and concentrates.,0401,Ores & waste
261210,Uranium ores and concentrates,0401,Ores & waste
261220,Thorium ores and concentrates,0401,Ores & waste
261310,Roasted,0401,Ores & waste
261390,Other,0401,Ores & waste
261400,Titanium ores and concentrates.,0401,Ores & waste
261510,Zirconium ores and concentrates,0401,Ores & waste
261590,Other,0401,Ores & waste
261610,Silver ores and concentrates,0401,Ores & waste
261690,Other,0401,Ores & waste
261710,Antimony ores and concentrates,0401,Ores & waste
261790,Other,0401,Ores & waste
262011,Hard zinc spelter,0401,Ores & waste
262019,Other,0401,Ores & waste
262020,(-2001) Containing mainly lead,0401,Ores & waste
262021,(2002-) Leaded gasoline sludges and leaded antiknock compound sludges,0401,Ores & waste
262029,(2002-) Other,0401,Ores & waste
262030,Containing mainly copper,0401,Ores & waste
262040,Containing mainly aluminium,0401,Ores & waste
262050,(-2001) Containing mainly vanadium,0401,Ores & waste
262060,"(2002-) Containing arsenic, mercury, thallium or their mixtures, of a kind used for the extraction of arsenic or those metals or for the manufacture of their chemical compounds",0401,Ores & waste
262090,(-2001) Other,0401,Ores & waste
262091,"(2002-) Containing antimony, beryllium, cadmium, chromium or their mixtures",0401,Ores & waste
262099,(2002-) Other,0401,Ores & waste
720110,  Nonalloy pig iron containing by weight 0.5 % or less of phosphorus,0402,Semi-finished manufactures
720120,Nonalloy pig iron containing by weight more than 0.5 % of phosphorus,0402,Semi-finished manufactures
720130,"(-1995) Pig iron, alloy in primary forms",0402,Semi-finished manufactures
720140,(-1995) Spiegeleisen in primary forms,0402,Semi-finished manufactures
720150,(1996-) Alloy pig iron; spiegeleisen,0402,Semi-finished manufactures
720211,Containing by weight more than 2 % of carbon,0402,Semi-finished manufactures
720219,Other,0402,Semi-finished manufactures
720221,Containing by weight more than 55 % of silicon,0402,Semi-finished manufactures
720229,Other,0402,Semi-finished manufactures
720230,Ferrosilicomanganese,0402,Semi-finished manufactures
720241,Containing by weight more than 4 % of carbon,0402,Semi-finished manufactures
720249,Other,0402,Semi-finished manufactures
720250,Ferrosilicochromium,0402,Semi-finished manufactures
720260,Ferronickel,0402,Semi-finished manufactures
720270,Ferromolybdenum,0402,Semi-finished manufactures
720280,Ferrotungsten and ferrosilicotungsten,0402,Semi-finished manufactures
720291,Ferrotitanium and ferrosilicotitanium,0402,Semi-finished manufactures
720292,Ferrovanadium,0402,Semi-finished manufactures
720293,Ferroniobium,0402,Semi-finished manufactures
720299,Other,0402,Semi-finished manufactures
720310,Ferrous products obtained by direct reduction of iron ore,0402,Semi-finished manufactures
720390,Other,0402,Semi-finished manufactures
720410,Waste and scrap of cast iron,0402,Semi-finished manufactures
720421,Of stainless steel,0402,Semi-finished manufactures
720429,Other,0402,Semi-finished manufactures
720430,Waste and scrap of tinned iron or steel,0402,Semi-finished manufactures
720441,"Turnings, shavings, chips, milling waste, sawdust, filings, trimmings and stampings, whether or not in bundles",0402,Semi-finished manufactures
720449,Other,0402,Semi-finished manufactures
720450,Remelting scrap ingots,0402,Semi-finished manufactures
720510,Granules,0402,Semi-finished manufactures
720521,Of alloy steel,0402,Semi-finished manufactures
720529,Other,0402,Semi-finished manufactures
720610,Ingots,0402,Semi-finished manufactures
720690,Other,0402,Semi-finished manufactures
720711,"Of rectangular (including square) crosssection, the width measuring less than twice the thickness",0402,Semi-finished manufactures
720712,"Other, of rectangular (other than square) crosssection",0402,Semi-finished manufactures
720719,Other,0402,Semi-finished manufactures
720720,Containing by weight 0.25 % or more of carbon,0402,Semi-finished manufactures
720810,"(1996-) In coils, not further worked than hotrolled, with patterns in relief",0402,Semi-finished manufactures
720811,"(-1995) Flat rlld prod, i/nas, in coil, hr,=>600mm",0402,Semi-finished manufactures
720812,"(-1995) Flat rlld prod, i/nas, in coil, hr,=>600mm",0402,Semi-finished manufactures
720813,"(-1995) Flat rlld prod, i/nas, in coil, hr,=>600mm",0402,Semi-finished manufactures
720814,"(-1995) Flat rolled prod, i/nas, in coil, hr, =>60",0402,Semi-finished manufactures
720821,"(-1995) Flat rolled prod, i/nas, in coil, hr, =>60",0402,Semi-finished manufactures
720822,"(-1995) Flat rlld prod, i/nas, in coil, hr,=>600mm",0402,Semi-finished manufactures
720823,"(-1995) Flat rlld prod, i/nas, in coil, hr,=>600mm",0402,Semi-finished manufactures
720824,"(-1995) Flat rlld prod, i/nas, in coil, hr,=>600mm",0402,Semi-finished manufactures
720825,(1996-) Of a thickness of 4.75 mm or more,0402,Semi-finished manufactures
720826,(1996-) Of a thickness of 3 mm or more but less than 4.75 mm,0402,Semi-finished manufactures
720827,(1996-) Of a thickness of less than 3 mm,0402,Semi-finished manufactures
720831,"(-1995) Flat rolled prod, i/nas,nic,hr,=>600mm wid",0402,Semi-finished manufactures
720832,"(-1995) Flat rolled prod, i/nas, nic, hr =>600mm w",0402,Semi-finished manufactures
720833,"(-1995) Flat rlld prod, i/nas, nic, hr=>600mm w, 4",0402,Semi-finished manufactures
720834,"(-1995) Flat rolled prod, i/nas,nic,hr=>600mm wide",0402,Semi-finished manufactures
720835,"(-1995) Flat rolled prod, i/nas,nic,hr=>600mm wide",0402,Semi-finished manufactures
720836,(1996-) Of a thickness exceeding 10 mm,0402,Semi-finished manufactures
720837,(1996-) Of a thickness of 4.75 mm or more but not exceeding 10 mm,0402,Semi-finished manufactures
720838,(1996-) Of a thickness of 3 mm or more but less than 4.75 mm,0402,Semi-finished manufactures
720839,(1996-) Of a thickness of less than 3 mm,0402,Semi-finished manufactures
720840,"(1996-) Not in coils, not further worked than hotrolled, with patterns in relief",0402,Semi-finished manufactures
720841,"(-1995) Flat rolled prod, i/nas, nic, hr 600mm =<w",0402,Semi-finished manufactures
720842,"(-1995) Flat rolled prod, i/nas, not in coil, hr =",0402,Semi-finished manufactures
720843,"(-1995) Flat rlld prod, i/nas, not in coil, hr=>60",0402,Semi-finished manufactures
720844,"(-1995) Flat rolled prod, i/nas, not in coil, hr =",0402,Semi-finished manufactures
720845,"(-1995) Flat rolled prod, i/nas, not in coil, hr =",0402,Semi-finished manufactures
720851,(1996-) Of a thickness exceeding 10 mm,0402,Semi-finished manufactures
720852,(1996-) Of a thickness of 4.75 mm or more but not exceeding 10 mm,0402,Semi-finished manufactures
720853,(1996-) Of a thickness of 3 mm or more but less than 4.75 mm,0402,Semi-finished manufactures
720854,(1996-) Of a thickness of less than 3 mm,0402,Semi-finished manufactures
720890,Other,0402,Semi-finished manufactures
720911,"(-1995) Flat rolled prod, i/nas, in coil, cr, =>60",0402,Semi-finished manufactures
720912,"(-1995) Flat rlld prod, i/nas, in coil, cr,=>600mm",0402,Semi-finished manufactures
720913,"(-1995) Flat rlld prod,i/nas,in coil,cr,=>600mm w,",0402,Semi-finished manufactures
720914,"(-1995) Flat rlld prod, i/nas, in coil, cr,=>600mm",0402,Semi-finished manufactures
720915,(1996-) Of a thickness of 3 mm or more,0402,Semi-finished manufactures
720916,(1996-) Of a thickness exceeding 1 mm but less than 3 mm,0402,Semi-finished manufactures
720917,(1996-) Of a thickness of 0.5 mm or more but not exceeding 1 mm,0402,Semi-finished manufactures
720918,(1996-) Of a thickness of less than 0.5 mm,0402,Semi-finished manufactures
720921,"(-1995) Flat rolled prod, i/nas, in coil, cr, =>60",0402,Semi-finished manufactures
720922,"(-1995) Flat rolled prod, i/nas, in coil, cr, =>60",0402,Semi-finished manufactures
720923,"(-1995) Flat rlld prod, i/nas, in coil, cr,=>600mm",0402,Semi-finished manufactures
720924,"(-1995) Flat rlld prod, i/nas, in coil, cr,=>600mm",0402,Semi-finished manufactures
720925,(1996-) Of a thickness of 3 mm or more,0402,Semi-finished manufactures
720926,(1996-) Of a thickness exceeding 1 mm but less than 3 mm,0402,Semi-finished manufactures
720927,(1996-) Of a thickness of 0.5 mm or more but not exceeding 1 mm,0402,Semi-finished manufactures
720928,(1996-) Of a thickness of less than 0.5 mm,0402,Semi-finished manufactures
720931,"(-1995) Flat rlld prod, i/nas, not in coil, cr=>60",0402,Semi-finished manufactures
720932,"(-1995) Flat rolled prod, i/nas, not in coil,cr=>6",0402,Semi-finished manufactures
720933,"(-1995) Flat rlld prod,i/nas,not in coil,cr=>600mm",0402,Semi-finished manufactures
720934,"(-1995) Flat rlld prod, i/nas, not in coil, cr=>60",0402,Semi-finished manufactures
720941,"(-1995) Flat rlld prod, i/nas, not in coil, cr=>60",0402,Semi-finished manufactures
