HS 2007 Product Code,HS 2007 Product Description,CPC Product Code,CPC Product Description
580110,"Woven pile fabrics & chenille fabrics (excl. of 58.02/58.06), of wool/fine animal hair",2683,Other woven pile fabrics and chenille fabrics (other than terry towelling and narrow fabrics)
580121,"Uncut weft pile fabrics (excl. of 58.02/58.06), of cotton",2681,Woven pile fabrics and chenille fabrics (other than terry towelling
580122,"Cut corduroy, of cotton",2681,Woven pile fabrics and chenille fabrics (other than terry towelling
580123,"Weft pile fabrics other than uncut (excl. of 58.02/58.06), of cotton",2681,Woven pile fabrics and chenille fabrics (other than terry towelling
580124,"Warp pile fabrics (excl. of 58.02/58.06), ?pingl? (uncut), of cotton",2681,Woven pile fabrics and chenille fabrics (other than terry towelling
580125,"Warp pile fabrics (excl. of 58.02/58.06), cut, of cotton",2681,Woven pile fabrics and chenille fabrics (other than terry towelling
580126,"Chenille fabrics (excl. of 58.02/58.06), of cotton",2681,Woven pile fabrics and chenille fabrics (other than terry towelling
580131,"Uncut weft pile fabrics (excl. of 58.02/58.06), of man-made fibres",2682,Woven pile fabrics and chenille fabrics (other than terry towelling
580132,"Cut corduroy, of man-made fibres",2682,Woven pile fabrics and chenille fabrics (other than terry towelling
580133,"Weft pile fabrics other than uncut (excl. of 58.02/58.06), of man-made fibres",2682,Woven pile fabrics and chenille fabrics (other than terry towelling
580134,"Warp pile fabrics (excl. of 58.02/58.06), ?pingl? (uncut), of man-made fibres",2682,Woven pile fabrics and chenille fabrics (other than terry towelling
580135,"Warp pile fabrics (excl. of 58.02/58.06), cut, of man-made fibres",2682,Woven pile fabrics and chenille fabrics (other than terry towelling
580136,"Chenille fabrics (excl. of 58.02/58.06), of man-made fibres",2682,Woven pile fabrics and chenille fabrics (other than terry towelling
580190,"Woven pile fabrics & chenille fabrics (excl. of 58.02/58.06), of textile materials other than wool/fine animal hair",2683,Other woven pile fabrics and chenille fabrics (other than terry towelling and narrow fabrics)
580211,"Terry towelling & similar woven terry fabrics (excl. narrow fabrics of 58.06), of cotton, unbleached",2684,Terry towelling and similar woven terry fabrics (other than narrow fabrics) of cotton
580219,"Terry towelling & similar woven terry fabrics (excl. narrow fabrics of 58.06), of cotton, other than unbleached",2684,Terry towelling and similar woven terry fabrics (other than narrow fabrics) of cotton
580220,"Terry towelling & similar woven terry fabrics (excl. narrow fabrics of 58.06), of textile materials other than cotton",2685,Other terry towelling and similar woven terry fabrics (other than narrow fabrics)
580230,Tufted textile fabrics (excl. products of 57.03),2688,"Tufted textile fabrics, other than carpets"
580300,"Gauze, other than narrow fabrics of heading 58.06.",2687,Other gauze (other than narrow fabrics)
580410,Tulles & other net fabrics (excl. woven/knitted/crocheted fabrics),27912,"Tulles and other net fabrics, except woven, knitted or crocheted fabrics;"
580421,"Mechanically made lace in the piece/in strips/in motifs, other than fabrics of 60.02-60.06, of man-made fibres",27912,"Tulles and other net fabrics, except woven, knitted or crocheted fabrics;"
580429,"Mechanically made lace in the piece/in strips/in motifs, other than fabrics of 60.02-60.06, of other textile materials (excl. man-made fibres)",27912,"Tulles and other net fabrics, except woven, knitted or crocheted fabrics;"
580430,"Hand-made lace in the piece/in strips/in motifs, other than fabrics of 60.02-60.06",27912,"Tulles and other net fabrics, except woven, knitted or crocheted fabrics;"
580500,"Hand-woven tapestries of the type Gobelins, Flanders, Aubusson, Beauvais & the like, & needle-worked tapestries (e.g., petit point, cross stitch), whether/not made up",2714,Other furnishing articles n.e.c.; sets of woven fabric and yarn for making
580610,"Narrow woven pile fabrics (incl. terry towelling & similar terry fabrics) & chenille fabrics, other than goods of 58.07",27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580620,"Narrow woven fabrics (excl. of 5806.10), containing by weight 5%/more of elastomeric yarn/rubber thread, other than goods of 58.07",27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580631,"Narrow woven fabrics (excl. of 5806.10 & 5806.20), other than goods of 58.07, of cotton",27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580632,"Narrow woven fabrics (excl. of 5806.10-5806.31), other than goods of 58.07, of man-made fibres",27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580639,"Narrow woven fabrics (excl. of 5806.10-5806.32), other than goods of 58.07, of other textile materials",27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580640,Narrow woven fabrics consisting of warp without weft assembled by means of an adhesive (bolducs),27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580710,"Labels, badges & similar articles of textile materials, in the piece, in strips/cut to shape/size, not embroidered, woven",27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580790,"Labels, badges & similar articles of textile materials, in the piece, in strips/cut to shape/size, not embroidered (excl. woven)",27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580810,Braids in the piece,27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580890,"Ornamental trimmings in the piece, without embroidery (excl. knitted/crocheted; tassels, pompons & similar articles)",27911,Narrow woven fabrics; narrow fabrics of warp without weft assembled by
580900,"Woven fabrics of metal thread & woven fabrics of metallised yarn of 56.05, of a kind used in apparel/as furnishing fabrics/for similar purposes, n.e.s. in Ch.58",27994,Woven fabrics of metal thread or metallised yarn n.e.c.
581010,"Embroidery in the piece, without visible ground, in strips/motifs",27913,"Embroidery in the piece, in strips or in motifs"
581091,"Embroidery in the piece (excl. embroidery without visible ground), in strips/motifs, of cotton",27913,"Embroidery in the piece, in strips or in motifs"
581092,"Embroidery in the piece (excl. embroidery without visible ground), in strips/motifs, of man-made fibres",27913,"Embroidery in the piece, in strips or in motifs"
581099,"Embroidery in the piece (excl. embroidery without visible ground), in strips/motifs, of textile materials other than cotton/man-made fibres",27913,"Embroidery in the piece, in strips or in motifs"
581100,"Quilted textile products in the piece, composed of one/more layers of textile materials assembled with padding by stitching/othw., other than embroidery of 58.10",27999,Quilted textile products in the piece n.e.c.
590110,"Textile fabrics coated with gum/amylaceous substance, of a kind used for the outer covers of books/the like",27997,"Textile fabrics, impregnated, coated or covered, n.e.c."
590190,Tracing cloth; prepared painting canvas; buckram & similar stiffened textile fabrics of a kind used for hat foundations,27997,"Textile fabrics, impregnated, coated or covered, n.e.c."
590210,Tyre cord fabric of high tenacity yarn of nylon/other polyamides,27996,"Tyre cord fabric of high tenacity yarn of nylon or other polyamides,"
590220,Tyre cord fabric of high tenacity yarn of polyesters,27996,"Tyre cord fabric of high tenacity yarn of nylon or other polyamides,"
590290,Tyre cord fabric of high tenacity yarn of viscose rayon,27996,"Tyre cord fabric of high tenacity yarn of nylon or other polyamides,"
590310,Textile fabrics impregnated/coated/covered/laminated with poly(vinyl chloride) other than of 59.02,27997,"Textile fabrics, impregnated, coated or covered, n.e.c."
590320,Textile fabrics impregnated/coated/covered/laminated with polyurethane other than of 59.02,27997,"Textile fabrics, impregnated, coated or covered, n.e.c."
590390,Textile fabrics impregnated/coated/covered/laminated with plastics other than of 59.02 (excl. of 5903.10 & 5903.20),27997,"Textile fabrics, impregnated, coated or covered, n.e.c."
590410,"Linoleum, whether/not cut to shape",3893,Linoleum
590490,"Floor coverings consisting of a coating/covering applied on a textile backing, whether/not cut to shape (excl. linoleum)",3893,Linoleum
590500,Textile wall coverings,32195,Textile wall coverings
590610,Adhesive tape of a width not >20cm,3625,"Rubberised textile fabrics, except tyre cord fabric"
590691,"Rubberised textile fabrics (excl. of 59.02 & 5906.10), knitted/crocheted",3625,"Rubberised textile fabrics, except tyre cord fabric"
590699,"Rubberised textile fabrics (excl. of 59.02, 5906.10 & 5906.91)",3625,"Rubberised textile fabrics, except tyre cord fabric"
590700,"Textile fabrics othw. impregnated, coated/covered; painted canvas being theatrical scenery/studio back-cloths/the like",27997,"Textile fabrics, impregnated, coated or covered, n.e.c."
590800,"Textile wicks, woven/plaited/knitted, for lamps/stoves/lighters/candles/the like; incandescent gas mantles & tubular knitted gas mantle fabric therefor, whether/not impregnated",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
590900,"Textile hosepiping & similar textile tubing, with/without lining, armour/accessories of other materials",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591000,"Transmission/conveyor belts/belting, of textile material, whether/not impregnated/coated/covered/laminated with plastics/reinforcededed with metal/other material",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591110,"Textile fabrics, felt & felt-lined woven fabrics, coated, covered/laminated with rubber, leather/other material, of a kind used for card clothing, & similar fabrics of a kind used for other technical purposes, including narrow fabrics made of velvet impr",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591120,"Bolting cloth, whether/not made up",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591131,"Textile fabrics & felts, endless/fitted with linking devices, of a kind used in paper-making/similar machines (e.g., for pulp/asbestos-cement), weighing <650g/m2",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591132,"Textile fabrics & felts, endless/fitted with linking devices, of a kind used in paper-making/similar machines (e.g., for pulp/asbestos-cement), weighing 650g/m2/more",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591140,"Straining cloth of a kind used in oil presses/the like, incl. that of human hair",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
591190,"Textile products & articles, for technical uses, spec. in Note 7 to Ch.59 (excl. of 5911.10-5911.40)",27998,"Textile products and articles for technical uses (including wicks, gas mantles, hosepiping,"
600110,"Long pile fabrics, knitted/crocheted",2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600121,"Looped pile fabrics, of cotton, knitted/crocheted",2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600122,"Looped pile fabrics, of man-made fibres, knitted/crocheted",2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600129,"Looped pile fabrics, of other textile materials (excl. of cotton/man-made fibres), knitted/crocheted",2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600191,"Pile fabrics & terry fabrics, knitted/crocheted (excl. of 6001.10-6001.29), of cotton",2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600192,"Pile fabrics & terry fabrics, knitted/crocheted (excl. of 6001.10-6001.29), of man-made fibres",2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600199,"Pile fabrics & terry fabrics, knitted/crocheted (excl. of 6001.10-6001.29), of other textile materials (excl. of cotton/man-made fibres)",2811,"Pile fabrics and terry fabrics, knitted or crocheted"
600240,"Knitted/crocheted fabrics of a width not > 30 cm, containing by weight 5 %/more of elastomeric yarn but not containing rubber thread, other than those of heading 60.01.",2819,Other knitted or crocheted fabrics
600290,"Other Knitted/crocheted fabrics of a width not > 30 cm, other than those of heading 60.01 & 6002.40",2819,Other knitted or crocheted fabrics
600310,"Knitted/crocheted fabrics of wool/fine animal hair, a width not > 30 cm, other than those of heading 60.01/60.02.",2819,Other knitted or crocheted fabrics
600320,"Knitted/crocheted fabrics of cotton, a width not > 30 cm, other than those of heading 60.01/60.02.",2819,Other knitted or crocheted fabrics
600330,"Knitted/crocheted fabrics of synthetic fibres, a width not > 30 cm, other than those of heading 60.01/60.02.",2819,Other knitted or crocheted fabrics
600340,"Knitted/crocheted fabrics of artificial fibres, a width not > 30 cm, other than those of heading 60.01/60.02.",2819,Other knitted or crocheted fabrics
600390,"Knitted/crocheted fabrics other than of wool/fine animal hair/cotton/synthetic fibres/ artificial fibres, of a width not > 30 cm, other than those of heading 60.01/60.02.",2819,Other knitted or crocheted fabrics
600410,"Knitted/crocheted fabrics of a width >30cm, containing by weight 5%/more of elastomeric yarn/rubber thread but not containing rubbr thread (excl. of 60.01)",2819,Other knitted or crocheted fabrics
600490,"Knitted/crocheted fabrics of a width >30cm, containing by weight 5%/more of elastomeric yarn/rubber thread (excl. of 60.01 & 6004.10)",2819,Other knitted or crocheted fabrics
600521,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of cotton, unbleached/bleached",2819,Other knitted or crocheted fabrics
600522,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of cotton, dyed",2819,Other knitted or crocheted fabrics
600523,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of cotton, of yarns of different colours",2819,Other knitted or crocheted fabrics
600524,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of cotton, printed",2819,Other knitted or crocheted fabrics
600531,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of synthetic fibres, unbleached/bleached",2819,Other knitted or crocheted fabrics
600532,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of synthetic fibres, dyed",2819,Other knitted or crocheted fabrics
600533,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of synthetic fibres, of yarns of different colours",2819,Other knitted or crocheted fabrics
600534,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of synthetic fibres, printed",2819,Other knitted or crocheted fabrics
600541,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of artificial fibres, unbleached/bleached",2819,Other knitted or crocheted fabrics
600542,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of artificial fibres, dyed",2819,Other knitted or crocheted fabrics
600543,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of artificial fibres, of yarns of different colours",2819,Other knitted or crocheted fabrics
600544,"Warp knit fabrics. incl. those made on galloon knitting machines (excl. of 60.01-60.04), of artificial fibres, printed",2819,Other knitted or crocheted fabrics
600590,"Warp knit fabrics, including those made on galloon knitting machines (excl. of  60.01-60.04 & 6005.21-6005.44)",2819,Other knitted or crocheted fabrics
600610,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of wool/fine animal hair",2819,Other knitted or crocheted fabrics
600621,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of cotton, unbleached/bleached",2819,Other knitted or crocheted fabrics
600622,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of cotton, dyed",2819,Other knitted or crocheted fabrics
600623,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of cotton, of yarns of different colours",2819,Other knitted or crocheted fabrics
600624,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of cotton, printed",2819,Other knitted or crocheted fabrics
600631,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of synthetic fibres, unbleached/bleached",2819,Other knitted or crocheted fabrics
600632,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of synthetic fibres, dyed",2819,Other knitted or crocheted fabrics
600633,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of synthetic fibres, of yarns of different colours",2819,Other knitted or crocheted fabrics
600634,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of synthetic fibres, printed",2819,Other knitted or crocheted fabrics
600641,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of artificial fibres, unbleached/bleached",2819,Other knitted or crocheted fabrics
600642,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of artificial fibres, dyed",2819,Other knitted or crocheted fabrics
600643,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of artificial fibres, of yarns of different colours",2819,Other knitted or crocheted fabrics
600644,"Knitted/crocheted fabrics, n.e.s. in Ch.60, of artificial fibres, printed",2819,Other knitted or crocheted fabrics
600690,"Knitted/crocheted fabrics, n.e.s. in Ch.60",2819,Other knitted or crocheted fabrics
610120,"Men's/boys' overcoats, car-coats, capes, cloaks, anoraks (incl. ski-jackets), wind-cheaters, wind-jackets & similar articles, knitted/crocheted (excl. of 61.03), of cotton",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610130,"Men's/boys' overcoats, car-coats, capes, cloaks, anoraks (incl. ski-jackets), wind-cheaters, wind-jackets & similar articles, knitted/crocheted (excl. of 61.03), of man-made fibres",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610190,"Men's/boys' overcoats, car-coats, capes, cloaks, anoraks (incl. ski-jackets), wind-cheaters, wind-jackets & similar articles of other textile materials, other than of cotton/man-made fibres, knitted/crocheted, other than those of heading 61.03.",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610210,"Women's/girls' overcoats, car-coats, capes, cloaks, anoraks (incl. ski-jackets), wind-cheaters, wind-jackets & similar articles, knitted/crocheted (excl. of 61.04), of wool/fine animal hair",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610220,"Women's/girls' overcoats, car-coats, capes, cloaks, anoraks (incl. ski-jackets), wind-cheaters, wind-jackets & similar articles, knitted/crocheted (excl. of 61.04), of cotton",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610230,"Women's/girls' overcoats, car-coats, capes, cloaks, anoraks (incl. ski-jackets), wind-cheaters, wind-jackets & similar articles, knitted/crocheted (excl. of 61.04), of man-made fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610290,"Women's/girls' overcoats, car-coats, capes, cloaks, anoraks (incl. ski-jackets), wind-cheaters, win-jackets, knitted/crocheted ,of textile materials other than  of wool/fine animal hair/cotton/man-made fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610310,"Men's/boys' suits, knitted/crocheted.",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610322,"Men's/boys' ensembles, knitted/crocheted, of cotton",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610323,"Men's/boys' ensembles, knitted/crocheted, of synthetic fibres",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610329,"Men's/boys' ensembles, of other textile materials other than of cotton & synthetic fibres, knitted/crocheted.",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610331,"Men's/boys' ensembles, knitted/crocheted, of wool/fine animal hair",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610332,"Men's/boys' jackets & blazers, knitted/crocheted, of cotton",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610333,"Men's/boys' jackets & blazers, knitted/crocheted, of synthetic fibres",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610339,"Men's/boys' jackets & blazers, knitted/crocheted, of other textile materials (excl. of 6103.31-6103.33)",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610341,"Men's/boys' trousers, bib & brace overalls, breeches & shorts (excl. swimwear), knitted/crocheted, of wool/fine animal hair",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610342,"Men's/boys' trousers, bib & brace overalls, breeches & shorts (excl. swimwear), knitted/crocheted, of cotton",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610343,"Men's/boys' trousers, bib & brace overalls, breeches & shorts (excl. swimwear), knitted/crocheted, of synthetic fibres",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610349,"Men's/boys' trousers, bib & brace overalls, breeches & shorts (excl. swimwear), knitted/crocheted, of other textile materials (excl. of 6103.41-6103.43)",28221,"Men's or boys' suits, coats, jackets, trousers, shorts and the like,"
610413,"Women's/girls' suits, knitted/crocheted, of synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610419,"Women's/girls' suits, of other textile materials other than of synthetic fibres, knitted/crocheted.",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610422,"Women's/girls' ensembles, knitted/crocheted, of cotton",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610423,"Women's/girls' ensembles, knitted/crocheted, of synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610429,"Women's/girls' ensembles of other textile materials, other than of cotton/synthetic fibres, knitted/crocheted.",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610431,"Women's/girls' jackets & blazers, knitted/crocheted, of wool/fine animal hair",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610432,"Women's/girls' jackets & blazers, knitted/crocheted, of cotton",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610433,"Women's/girls' jackets & blazers, knitted/crocheted, of synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610439,"Women's/girls' jackets & blazers, knitted/crocheted, of textile materials other than wool/fine animal hair/cotton/synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610441,"Women's/girls' dresses, knitted/crocheted, of wool/fine animal hair",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610442,"Women's/girls' dresses, knitted/crocheted, of cotton",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610443,"Women's/girls' dresses, knitted/crocheted, of synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610444,"Women's/girls' dresses, knitted/crocheted, of artificial fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610449,"Women's/girls' dresses, knitted/crocheted, of textile materials other than wool/fine animal hair/cotton/synthetic fibres/artificial fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610451,"Women's/girls' skirts & divided skirts, knitted/crocheted, of wool/fine animal hair",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610452,"Women's/girls' skirts & divided skirts, knitted/crocheted, of cotton",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610453,"Women's/girls' skirts & divided skirts, knitted/crocheted, of synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610459,"Women's/girls' skirts & divided skirts, knitted/crocheted, of textile materials other than wool/fine animal hair/cotton/synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610461,"Women's/girls' trousers, bib & brace overalls, breeches & shorts (excl. swimwear), knitted/crocheted, of wool/fine animal hair",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610462,"Women's/girls' trousers, bib & brace overalls, breeches & shorts (excl. swimwear), knitted/crocheted, of cotton",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610463,"Women's/girls' trousers, bib & brace overalls, breeches & shorts (excl. swimwear), knitted/crocheted, of synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610469,"Women's/girls' trousers, bib & brace overalls, breeches & shorts (excl. swimwear), knitted/crocheted, of textile materials other than wool/fine animal hair/cotton/synthetic fibres",28223,"Women's or girls' suits, coats, jackets, dresses, skirts, trousers,"
610510,"Men's/boys' shirts, knitted/crocheted, of cotton",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610520,"Men's/boys' shirts, knitted/crocheted, of man-made fibres",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610590,"Men's/boys' shirts, knitted/crocheted, of other textile materials (excl. of cotton/man-made fibres)",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610610,"Women's/girls' blouses, shirts & shirt-blouses, knitted/crocheted, of cotton",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610620,"Women's/girls' blouses, shirts & shirt-blouses, knitted/crocheted, of man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610690,"Women's/girls' blouses, shirts & shirt-blouses, knitted/crocheted, of textile materials other than cotton/man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610711,"Men's/boys' underpants & briefs, knitted/crocheted, of cotton",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610712,"Men's/boys' underpants & briefs, knitted/crocheted, of man-made fibres",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610719,"Men's/boys' underpants & briefs, knitted/crocheted, of other textile materials (excl. of cotton/man-made fibres)",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610721,"Men's/boys' nightshirts & pyjamas, knitted/crocheted, of cotton",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610722,"Men's/boys' nightshirts & pyjamas, knitted/crocheted, of man-made fibres",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610729,"Men's/boys' nightshirts & pyjamas, knitted/crocheted, of other textile materials (excl. of cotton/man-made fibres)",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610791,"Men's/boys' bathrobes, dressing gowns & similar articles, knitted/crocheted, of cotton",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610799,"Men's/boys' bathrobes, dressing gowns & similar articles, of other textile materials, not of cotton, knitted/crocheted.",28222,"Men's or boys' shirts, underpants, pyjamas, dressing gowns and similar"
610811,"Women's/girls' slips & petticoats, knitted/crocheted, of man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610819,"Women's/girls' slips & petticoats, knitted/crocheted, of textile materials other than man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610821,"Women's/girls' briefs & panties, knitted/crocheted, of cotton",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610822,"Women's/girls' briefs & panties, knitted/crocheted, of man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610829,"Women's/girls' briefs & panties, knitted/crocheted, of textile materials other than cotton/man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610831,"Women's/girls' nightdresses & pyjamas, knitted/crocheted, of cotton",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610832,"Women's/girls' nightdresses & pyjamas, knitted/crocheted, of man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610839,"Women's/girls' nightdresses & pyjamas, knitted/crocheted, of textile materials other than cotton/man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610891,"Women's/girls' nTgligTs, bathrobes, dressing gowns & similar articles, knitted/crocheted, of cotton",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610892,"Women's/girls' nTgligTs, bathrobes, dressing gowns & similar articles, knitted/crocheted, of man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610899,"Women's/girls' nTgligTs, bathrobes, dressing gowns & similar articles, knitted/crocheted, of textile materials other than cotton/man-made fibres",28224,"Women's or girls' blouses, shirts, petticoats, panties, nightdresses,"
610910,"T-shirts, singlets & other vests, knitted/crocheted, of cotton",28225,"T-shirts, singlets and other vests, knitted or crocheted"
610990,"T-shirts, singlets & other vests, knitted/crocheted, other than of cotton",28225,"T-shirts, singlets and other vests, knitted or crocheted"
611011,"Jerseys, pullovers, cardigans, waist-coats & similar articles, knitted/crocheted, of wool",28226,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted"
611012,"Jerseys, pullovers, cardigans, waist-coats & similar articles, knitted/crocheted, of Kashmir (cashmere) goats",28226,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted"
611019,"Jerseys, pullovers, cardigans, waist-coats & similar articles, knitted/crocheted, of fine animal hair other than of Kashmir (cashmere) goats",28226,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted"
611020,"Jerseys, pullovers, cardigans, waist-coats & similar articles, knitted/crocheted, of cotton",28226,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted"
611030,"Jerseys, pullovers, cardigans, waist-coats & similar articles, knitted/crocheted, of man-made fibres",28226,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted"
611090,"Jerseys, pullovers, cardigans, waist-coats & similar articles, knitted/crocheted, of textile materials other than wool/Kashmir/other fine animal hair/cotton/man-made fibres",28226,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted"
