HS 1996 Product Code,HS 1996 Product Description,MTN Categories Product Code,MTN Categories Product Description
510530,"Fine animal hair, carded or combed",0201,"Textiles & clothing, raw materials"
510540,"Coarse animal hair, carded or combed",0201,"Textiles & clothing, raw materials"
530310,"Jute and other textile bast fibres, raw or retted",0201,"Textiles & clothing, raw materials"
530390,Other,0201,"Textiles & clothing, raw materials"
530410,"Sisal and other textile fibres of the genus Agave, raw",0201,"Textiles & clothing, raw materials"
530490,Other,0201,"Textiles & clothing, raw materials"
530511,Of coconut (coir) :-- Raw,0201,"Textiles & clothing, raw materials"
530519,Of coconut (coir) :-- Other,0201,"Textiles & clothing, raw materials"
530521,Of abaca :-- Raw,0201,"Textiles & clothing, raw materials"
530529,Of abaca :-- Other,0201,"Textiles & clothing, raw materials"
530591,Other :-- Raw,0201,"Textiles & clothing, raw materials"
530599,Other,0201,"Textiles & clothing, raw materials"
550110,Of nylon or other polyamides,0201,"Textiles & clothing, raw materials"
550120,Of polyesters,0201,"Textiles & clothing, raw materials"
550130,Acrylic or modacrylic,0201,"Textiles & clothing, raw materials"
550190,Other,0201,"Textiles & clothing, raw materials"
550200,Artificial filament tow.,0201,"Textiles & clothing, raw materials"
550310,Of nylon or other polyamides,0201,"Textiles & clothing, raw materials"
550320,Of polyesters,0201,"Textiles & clothing, raw materials"
550330,Acrylic or modacrylic,0201,"Textiles & clothing, raw materials"
550340,Of polypropylene,0201,"Textiles & clothing, raw materials"
550390,Other,0201,"Textiles & clothing, raw materials"
550410,Of viscose rayon,0201,"Textiles & clothing, raw materials"
550490,Other,0201,"Textiles & clothing, raw materials"
550510,Of synthetic fibres,0201,"Textiles & clothing, raw materials"
550520,Of artificial fibres,0201,"Textiles & clothing, raw materials"
550610,Of nylon or other polyamides,0201,"Textiles & clothing, raw materials"
550620,Of polyesters,0201,"Textiles & clothing, raw materials"
550630,Acrylic or modacrylic,0201,"Textiles & clothing, raw materials"
550690,Other,0201,"Textiles & clothing, raw materials"
550700,"Artificial staple fibres, carded, combed or otherwise processed for spinning.",0201,"Textiles & clothing, raw materials"
630900,Worn clothing and other worn articles.,0201,"Textiles & clothing, raw materials"
631010,Sorted,0201,"Textiles & clothing, raw materials"
631090,Other,0201,"Textiles & clothing, raw materials"
330620,Yarn used to clean between the teeth (dental floss),0202,"Textiles & clothing, semi-finished manufactures"
392112,Cellular :-- Of polymers of vinyl chloride,0202,"Textiles & clothing, semi-finished manufactures"
392113,Cellular :-- Of polyurethanes,0202,"Textiles & clothing, semi-finished manufactures"
392190,Other,0202,"Textiles & clothing, semi-finished manufactures"
500400,Silk yarn (other than yarn spun from silk waste) not put up for retail sale.,0202,"Textiles & clothing, semi-finished manufactures"
500500,"Yarn spun from silk waste, not put up for retail sale.",0202,"Textiles & clothing, semi-finished manufactures"
500600,"Silk yarn and yarn spun from silk waste, put up for retail sale; silk-worm gut.",0202,"Textiles & clothing, semi-finished manufactures"
500710,Fabrics of noil silk,0202,"Textiles & clothing, semi-finished manufactures"
500720,"Other fabrics, containing 85 % or more by weight of silk or of silk waste other than noil silk",0202,"Textiles & clothing, semi-finished manufactures"
500790,Other fabrics,0202,"Textiles & clothing, semi-finished manufactures"
510610,Containing 85 % or more by weight of wool,0202,"Textiles & clothing, semi-finished manufactures"
510620,Containing less than 85 % by weight of wool,0202,"Textiles & clothing, semi-finished manufactures"
510710,Containing 85 % or more by weight of wool,0202,"Textiles & clothing, semi-finished manufactures"
510720,Containing less than 85 % by weight of wool,0202,"Textiles & clothing, semi-finished manufactures"
510810,Carded,0202,"Textiles & clothing, semi-finished manufactures"
510820,Combed,0202,"Textiles & clothing, semi-finished manufactures"
510910,Containing 85 % or more by weight of wool or of fine animal hair,0202,"Textiles & clothing, semi-finished manufactures"
510990,Other,0202,"Textiles & clothing, semi-finished manufactures"
511000,"Yarn of coarse animal hair or of horsehair (including gimped horsehair yarn), whether or not put up for retail sale.",0202,"Textiles & clothing, semi-finished manufactures"
511111,Containing 85 % or more by weight of wool or of fine animal hair :-- Of a weight not exceeding 300 g/m2,0202,"Textiles & clothing, semi-finished manufactures"
511119,Containing 85 % or more by weight of wool or of fine animal hair :-- Other,0202,"Textiles & clothing, semi-finished manufactures"
511120,"Other, mixed mainly or solely with man-made filaments",0202,"Textiles & clothing, semi-finished manufactures"
511130,"Other, mixed mainly or solely with man-made staple fibres",0202,"Textiles & clothing, semi-finished manufactures"
511190,Other,0202,"Textiles & clothing, semi-finished manufactures"
511211,Containing 85 % or more by weight of wool or of fine animal hair :-- Of a weight not exceeding 200 g/m2,0202,"Textiles & clothing, semi-finished manufactures"
511219,Containing 85 % or more by weight of wool or of fine animal hair :-- Other,0202,"Textiles & clothing, semi-finished manufactures"
511220,"Other, mixed mainly or solely with man-made filaments",0202,"Textiles & clothing, semi-finished manufactures"
511230,"Other, mixed mainly or solely with man-made staple fibres",0202,"Textiles & clothing, semi-finished manufactures"
511290,Other,0202,"Textiles & clothing, semi-finished manufactures"
511300,Woven fabrics of coarse animal hair or of horsehair.,0202,"Textiles & clothing, semi-finished manufactures"
520411,Not put up for retail sale :-- Containing 85 % or more by weight of cotton,0202,"Textiles & clothing, semi-finished manufactures"
520419,Not put up for retail sale :-- Other,0202,"Textiles & clothing, semi-finished manufactures"
520420,Put up for retail sale,0202,"Textiles & clothing, semi-finished manufactures"
520511,"Single yarn, of uncombed fibres :-- Measuring 714.29 decitex or more (not exceeding 14 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520512,"Single yarn, of uncombed fibres :-- Measuring less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520513,"Single yarn, of uncombed fibres :-- Measuring less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520514,"Single yarn, of uncombed fibres :-- Measuring less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520515,"Single yarn, of uncombed fibres :-- Measuring less than 125 decitex (exceeding 80 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520521,"Single yarn, of combed fibres :-- Measuring 714.29 decitex or more (not exceeding 14 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520522,"Single yarn, of combed fibres :-- Measuring less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520523,"Single yarn, of combed fibres :-- Measuring less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520524,"Single yarn, of combed fibres :-- Measuring less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520526,"Single yarn, of combed fibres :-- Measuring less than 125 decitex but not less than 106.38 decitex (exceeding 80 metric number but not exceeding 94 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520527,"Single yarn, of combed fibres :-- Measuring less than 106.38 decitex but not less than 83.33 decitex (exceeding 94 metric number but not exceeding 120 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520528,"Single yarn, of combed fibres :-- Measuring less than 83.33 decitex (exceeding 120 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520531,"Multiple (folded) or cabled yarn, of uncombed fibres :-- Measuring per single yarn 714.29 decitex or more (not exceeding 14 metric number per single yarn)",0202,"Textiles & clothing, semi-finished manufactures"
520532,"Multiple (folded) or cabled yarn, of uncombed fibres :-- Measuring per single yarn less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number per singl",0202,"Textiles & clothing, semi-finished manufactures"
520533,"Multiple (folded) or cabled yarn, of uncombed fibres :-- Measuring per single yarn less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number per singl",0202,"Textiles & clothing, semi-finished manufactures"
520534,"Multiple (folded) or cabled yarn, of uncombed fibres :-- Measuring per single yarn less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number per single y",0202,"Textiles & clothing, semi-finished manufactures"
520535,"Multiple (folded) or cabled yarn, of uncombed fibres :-- Measuring per single yarn less than 125 decitex (exceeding 80 metric number per single yarn)",0202,"Textiles & clothing, semi-finished manufactures"
520541,"Multiple (folded) or cabled yarn, of combed fibres :-- Measuring per single yarn 714.29 decitex or more (not exceeding 14 metric number per single yarn)",0202,"Textiles & clothing, semi-finished manufactures"
520542,"Multiple (folded) or cabled yarn, of combed fibres :-- Measuring per single yarn less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number per single",0202,"Textiles & clothing, semi-finished manufactures"
520543,"Multiple (folded) or cabled yarn, of combed fibres :-- Measuring per single yarn less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number per single",0202,"Textiles & clothing, semi-finished manufactures"
520544,"Multiple (folded) or cabled yarn, of combed fibres :-- Measuring per single yarn less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number per single yar",0202,"Textiles & clothing, semi-finished manufactures"
520546,"Multiple (folded) or cabled yarn, of combed fibres :-- Measuring per single yarn less than 125 decitex but not less than 106.38 decitex (exceeding 80 metric number but not exceeding 94 metric number per single yar",0202,"Textiles & clothing, semi-finished manufactures"
520547,"Multiple (folded) or cabled yarn, of combed fibres :-- Measuring per single yarn less than 106.38 decitex but not less than 83.33 decitex (exceeding 94 metric number but not exceeding 120 metric number per single",0202,"Textiles & clothing, semi-finished manufactures"
520548,"Multiple (folded) or cabled yarn, of combed fibres :-- Measuring per single yarn less than 83.33 decitex (exceeding 120 metric number per single yarn)",0202,"Textiles & clothing, semi-finished manufactures"
520611,"Single yarn, of uncombed fibres :-- Measuring 714.29 decitex or more (not exceeding 14 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520612,"Single yarn, of uncombed fibres :-- Measuring less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not     exceeding 43 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520613,"Single yarn, of uncombed fibres :-- Measuring less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520614,"Single yarn, of uncombed fibres :-- Measuring less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520615,"Single yarn, of uncombed fibres :-- Measuring less than 125 decitex (exceeding 80 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520621,"Single yarn, of combed fibres :-- Measuring 714.29 decitex or more (not exceeding 14 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520622,"Single yarn, of combed fibres :-- Measuring less than 714.29 decitex but not less than 232.56 decitex (exceeding 14 metric number but not exceeding 43 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520623,"Single yarn, of combed fibres :-- Measuring less than 232.56 decitex but not less than 192.31 decitex (exceeding 43 metric number but not exceeding 52 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
520624,"Single yarn, of combed fibres :-- Measuring less than 192.31 decitex but not less than 125 decitex (exceeding 52 metric number but not exceeding 80 metric number)",0202,"Textiles & clothing, semi-finished manufactures"
