HS 2007 Product Code,HS 2007 Product Description,CCCN Product Code,CCCN Product Description
741012,"Copper foil, whether/not printed, not backed with paper/paperboard/plactics/similar backing materials, of copper alloys, of a thickness not >0.15mm",7405,Copper foil
741021,"Copper foil, whether/not printed, backed with paper/paperboard/plactics/similar backing materials, of refined copper, of a thickness (excl. any backing) not >0.15mm",7405,Copper foil
741022,"Copper foil, whether/not printed, backed with paper/paperboard/plactics/similar backing materials, of copper alloys, of a thickness (excl. any backing) not >0.15mm",7405,Copper foil
741110,"Copper tubes & pipes, of refined copper",7407,"Tubes and pipes, of copper"
741121,"Copper tubes & pipes, of copper-zinc base alloys (brass)",7407,"Tubes and pipes, of copper"
741122,"Copper tubes & pipes, of copper-nickel base alloys (cupro-nickel)/copper-nickel-zinc base alloys (nickel silver)",7407,"Tubes and pipes, of copper"
741129,"Copper tubes & pipes, of copper alloys (excl. of 7411.21 & 7411.22)",7407,"Tubes and pipes, of copper"
741210,"Copper tube/pipe fittings (e.g., couplings, elbows, sleeves), of refined copper",7408,Tube and pipe fittings of copper
741220,"Copper tube/pipe fittings (e.g., couplings, elbows, sleeves), of copper alloys",7408,Tube and pipe fittings of copper
741300,"Stranded wire, cables, plaited bands & the like, of copper, not electrically insulated",7410,"Wire,cables,ropes etc -- of copper"
741510,"Nails, tacks, drawing pins, staples (excl. of 83.05) & similar articles, of copper/of iron/steel with heads of copper",7415,Bolts and nuts of copper
741521,Washers (incl. spring washers) of copper,7415,Bolts and nuts of copper
741529,"Non-threaded articles (e.g., rivets, cotters), of copper (excl. of 7415.10 & 7415.21)",7415,Bolts and nuts of copper
741533,"Screws; bolts & nuts, of copper",7415,Bolts and nuts of copper
741539,Threaded articles of copper (excl. of 7415.33),7415,Bolts and nuts of copper
741811,"Pot scourers & scouring/polishing pads, gloves & the like, of copper",7418A,Base metal domestic articles nes -- of copper
741819,"Table, kitchen/other household articles & parts thereof; of copper, other than pot scourers & scouring/polishing pads, gloves & the like",7418A,Base metal domestic articles nes -- of copper
741820,"Sanitary ware & parts thereof , of copper",7418B,Base metal indor sanitary ware -- of copper
741910,"Chain & parts thereof , of copper",7419,Other articles of copper
741991,"Other articles of copper such as cast, moulded, stamped/forged, but not further worked, other than chain & parts thereof,",7419,Other articles of copper
741999,"Other articles of copper, other than chain & parts thereof/cast, moulded, stamped/forged, but not further worked",7419,Other articles of copper
750110,Nickel mattes,7501A,"Nickel matte,sinters,etc"
750120,Nickel oxide sinters & other intermediate products of nickel metallurgy,7501A,"Nickel matte,sinters,etc"
750210,"Nickel, not alloyed, unwrought",7501C,"Nickel,alloys unwrought"
750220,"Nickel alloys, unwrought",7501C,"Nickel,alloys unwrought"
750300,Nickel waste & scrap,7501B,Nickel waste and scrap
750400,Nickel powders & flakes,7503,"Wrought plates, etc. of nickel, powder and waste"
750511,"Bars, rods, profiles & wire, of nickel, not alloyed",7502,"Wrought bars, rods, etc. of nickel, nickel wire"
750512,"Bars, rods, profiles & wire, of nickel alloys",7502,"Wrought bars, rods, etc. of nickel, nickel wire"
750521,"Wire of nickel, not alloyed",7502,"Wrought bars, rods, etc. of nickel, nickel wire"
750522,Wire of nickel alloys,7502,"Wrought bars, rods, etc. of nickel, nickel wire"
750610,"Plates, sheets, strip & foil, of nickel, not alloyed",7503,"Wrought plates, etc. of nickel, powder and waste"
750620,"Plates, sheets, strip & foil, of nickel alloys",7503,"Wrought plates, etc. of nickel, powder and waste"
750711,"Tubes & pipes, of nickel, not alloyed",7504,"Tubes and pipes, of nickel"
750712,"Tubes & pipes, of nickel alloys",7504,"Tubes and pipes, of nickel"
750720,"Tube/pipe fittings (e.g., couplings, elbows, sleeves), of nickel",7504,"Tubes and pipes, of nickel"
750810,"Cloth, grill & netting, of nickel wire",7506,Other articles of nickel
750890,Articles of nickel n.e.s. in Ch.75,7506,Other articles of nickel
760110,"Aluminium, not alloyed, unwrought",7601B,"Aluminium,alloys,unwrought"
760120,"Aluminium alloys, unwrought",7601B,"Aluminium,alloys,unwrought"
760200,Aluminium waste & scrap,7601A,Aluminium waste and scrap
760310,"Powders of non-lamellar structure, of aluminium",7605,Aluminium powders and flakes
760320,"Powders of lamellar structure, of aluminium; flakes of aluminium",7605,Aluminium powders and flakes
760410,"Bars, rods & profiles, of aluminium, not alloyed",7602,"Wrought bars, rods, etc of aluminium, aluminium wire"
760421,Hollow profiles of aluminium,7602,"Wrought bars, rods, etc of aluminium, aluminium wire"
760429,"Bars, rods & profiles (excl. hollow profiles) of aluminium alloys",7602,"Wrought bars, rods, etc of aluminium, aluminium wire"
760511,"Wire of aluminium, not alloyed, of which the maximum cross-sectional dim. exceeds 7mm",7602,"Wrought bars, rods, etc of aluminium, aluminium wire"
760519,"Wire of aluminium, not alloyed (excl. of 7605.11)",7602,"Wrought bars, rods, etc of aluminium, aluminium wire"
760521,"Wire of aluminium alloys, of which the maximum cross-sectional dim. exceeds 7mm",7602,"Wrought bars, rods, etc of aluminium, aluminium wire"
760529,Wire of aluminium alloys (excl. of 7605.21),7602,"Wrought bars, rods, etc of aluminium, aluminium wire"
760611,"Plates, sheets & strip, rectangular (incl. square), of a thickness >0.2mm, of aluminium, not alloyed",7603,"Wrought plates, of aluminium"
760612,"Plates, sheets & strip, rectangular (incl. square), of a thickness >0.2mm, of aluminium alloys",7603,"Wrought plates, of aluminium"
760691,"Plates, sheets & strip other than rectangular (incl. square), of a thickness >0.2mm, of aluminium, not alloyed",7603,"Wrought plates, of aluminium"
760692,"Plates, sheets & strip other than rectangular (incl. square), of a thickness >0.2mm, of aluminium alloys",7603,"Wrought plates, of aluminium"
760711,"Aluminium foil, whether/not printed, not backed, of a thickness not >0.2mm, rolled but not further worked",7604,Aluminium foil
760719,"Aluminium foil, whether/not printed, not backed, of a thickness not >0.2mm (excl. of 7607.11)",7604,Aluminium foil
760720,"Aluminium foil, whether/not printed, backed with paper/paperboard/plastics/similar backing materials, of a thickness (excl. any backing) not >0.2mm",7604,Aluminium foil
760810,"Tubes & pipes of aluminium, not alloyed",7606,"Tubes and pipes, of aluminium"
760820,Tubes & pipes of aluminium alloys,7606,"Tubes and pipes, of aluminium"
760900,"Aluminium tube/pipe fittings (e.g., couplings, elbows, sleeves)",7607,"Tube and pipe fittings, of aluminium"
761010,"Doors, windows & their frames & thresholds for doors, of aluminium",7608,"Structures &parts of structures, of aluminium"
761090,"Aluminium Structures (excld.prefabricated buildings of heading 94.06) & parts of structures (eg. Bridges & bridge-sections, lock-gates, towers, lattice masts, roofs, roofing frame-works,shutters, balustrades, pillars & columns) aluminium plates, rods,pro",7608,"Structures &parts of structures, of aluminium"
761100,"Aluminium reservoirs, tanks, vats & similar containters, for any material (other than compressed/liquefied gas), of a capacity >300 l, whether/not lined/heat-insulated but not fitted with mechanical/thermal equip.",7609,"Reservoirs, tanks and similar containers, of aluminium"
761210,"Collapsible tubular containters for any material (other than compressed/liquiefied gas), of aluminium",7610,"Casks and similar containers, of aluminium"
761290,"Aluminium casks, drums, cans, boxes&similar containters,incl.rigid tubular containtersbut excl.collapsible tubular containters,for any material(other than compressed/liquefied gas),of a capacity not >300 l, whether/not line/heat-insulated, but not fitted",7610,"Casks and similar containers, of aluminium"
761300,Aluminium containters for compressed/liquefied gas,7611,"Containers, of aluminium, for compressed or liquefied gas"
761410,"Stranded wire, cables, plaited bands & the like, of aluminium, not electrically insulated, with steel core",7612,"Stranded wire, cables, etc. of aluminium wire"
761490,"Stranded wire, cables, plaited bands & the like, of aluminium, not electrically insulated (excl. of 7614.10)",7612,"Stranded wire, cables, etc. of aluminium wire"
761511,"Pot scourers & scouring/polishing pads, gloves & the like, of aluminium",7615A,Base metal domestic articles nes -- of aluminium
761519,"Table/kitchen/other h-hold. articles & parts thereof (excl. of 7615.11), of aluminium",7615A,Base metal domestic articles nes -- of aluminium
761520,"Sanitary ware & parts thereof , of aluminium",7615B,Base metal indor sanitary ware -- of aluminium
761610,"Nails, tacks, staples (excl. of 83.05), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers & similar articles, of aluminium",7616,Other articles of aluminium
761691,"Cloth, grill, netting & fencing of aluminium wire",7616,Other articles of aluminium
761699,Articles of aluminium n.e.s. in Ch.76,7616,Other articles of aluminium
780110,"Unwrought lead, refined",7801C,Refined lead(excluding alloy)unwrought
780191,"Unwrought lead other than refined, containing by weight antimony as the principal other element",7801B,Unrefined lead
780199,"Unwrought lead other than refined, n.e.s. in 78.01",7801B,Unrefined lead
780200,Lead waste & scrap,7801A,Lead waste and scrap
780411,"Lead sheets, strip & foil of a thickness (excl. any backing) not >0.2mm",7803,"Wrought plates, sheets and strip, of lead"
780419,"Lead plates, sheets, strip & foil (excl. of 7804.11)",7803,"Wrought plates, sheets and strip, of lead"
780420,Lead powders & flakes,7803,"Wrought plates, sheets and strip, of lead"
780600,Other articles of lead.,7806,Other articles of lead
790111,"Zinc, not alloyed, unwrought, containing by weight 99.99%/more of zinc",7901B,"Zinc,alloys unwrought"
790112,"Zinc, not alloyed, unwrought, containing by weight <99.99% of zinc",7901B,"Zinc,alloys unwrought"
790120,"Zinc alloys, unwrought",7901B,"Zinc,alloys unwrought"
790200,Zinc waste & scrap,7901A,Zinc waste and scrap
790310,Zinc dust,7903B,"Zinc powders,dust,flakes"
790390,Zinc powders & flakes,7903B,"Zinc powders,dust,flakes"
790400,"Zinc bars, rods, profiles & wire",7902,"Wrought bars, rods, etc. of zinc, zinc wire"
790500,"Zinc plates, sheets, strip & foil",7903A,"Zinc sheets,strip,foil"
790700,Other articles of zinc.,7906,Other articles of zinc
800110,"Tin, not alloyed, unwrought",8001B,"Tin,alloys unwrought"
800120,"Tin alloys, unwrought",8001B,"Tin,alloys unwrought"
800200,Tin waste & scrap,8001A,Tin waste and scrap
800300,"Tin bars, rods, profiles & wire",8002,"Wrought bars, rods, etc. of tin, tin wire"
800700,Other articles of tin.,8006,Other articles of tin
810110,Tungsten (wolfram) powders,8101A,"Tungsten unwrought,waste"
810194,"Unwrought tungsten (wolfram), incl. bars & rods obt. simply by sintering",8101A,"Tungsten unwrought,waste"
810196,Tungsten (wolfram) wire,8101B,"Tungsten wrought,manufactures nes"
810197,Tungsten (wolfram) waste & scrap,8101A,"Tungsten unwrought,waste"
810199,"Other tungsten (wolfram) other than waste & scrap,/wire/powder.",8101B,"Tungsten wrought,manufactures nes"
810210,Molybdenum powders,8102A,"Molybdenum unwrought,waste"
810294,"Unwrought molybdenum, incl. bars & rods obt. simply by sintering",8102A,"Molybdenum unwrought,waste"
810295,"Molybdenum bars & rods (excl. those obt. simply by sintering), profiles, plates, sheets, strip & foil",8102B,"Molybdenm wrought,manufactures nes"
810296,Molybdenum wire,8102B,"Molybdenm wrought,manufactures nes"
810297,Molybdenum waste & scrap,8102A,"Molybdenum unwrought,waste"
810299,"Molybdenum & articles thereof , n.e.s. in 81.02",8102B,"Molybdenm wrought,manufactures nes"
810320,"Unwrought tantalum, incl. bars & rods obt. simply by sintering; powders",8103A,"Tantalum unwrought,waste"
810330,Tantalum waste & scrap,8103A,"Tantalum unwrought,waste"
810390,"Tantalum & articles thereof , n.e.s. in 81.03",8103B,"Tantalum wrought,manufactures nes"
810411,"Unwrought magnesium, containing at least 99.8% by weight of magnesium",7701B,Magnesium unwrought
810419,Unwrought magnesium (excl. of 8104.11),7701B,Magnesium unwrought
810420,Magnesium waste & scrap,7701A,"Magnesium waste,scrap"
810430,"Magnesium raspings, turnings & granules, graded according to size; magnesium powders",7702,"Wrought bars, rods, etc. of magnesium"
810490,"Magnesium & articles thereof , n.e.s. in 81.04",7702,"Wrought bars, rods, etc. of magnesium"
810520,Cobalt mattes & other intermediate products of cobalt metallurgy; unwrought cobalt; powders,8104B,Base metal nes unwrt waste
810530,Cobalt waste & scrap,8104B,Base metal nes unwrt waste
810590,"Cobalt & articles thereof , n.e.s. in 81.05",8104C,"Base metals nes wrought,manufactures"
810600,"Bismuth & articles thereof , incl. waste & scrap",8104B,Base metal nes unwrt waste
810720,Unwrought cadmium; powders,8104B,Base metal nes unwrt waste
810730,Cadmium waste & scrap,8104B,Base metal nes unwrt waste
810790,"Cadmium & articles thereof , n.e.s. in 81.07",8104C,"Base metals nes wrought,manufactures"
810820,Unwrought titanium; powders,8104B,Base metal nes unwrt waste
810830,Titanium waste & scrap,8104B,Base metal nes unwrt waste
810890,"Titanium & articles thereof , n.e.s. in 81.08",8104C,"Base metals nes wrought,manufactures"
810920,Unwrought zirconium; powders,8104B,Base metal nes unwrt waste
810930,Zirconium waste & scrap,8104B,Base metal nes unwrt waste
810990,"Zirconium & articles thereof , n.e.s. in 81.09",8104C,"Base metals nes wrought,manufactures"
811010,Unwrought antimony; powders,8104B,Base metal nes unwrt waste
811020,Antimony waste & scrap,8104B,Base metal nes unwrt waste
811090,"Antimony & articles thereof , n.e.s. in 81.10",8104B,Base metal nes unwrt waste
811100,"Manganese & articles thereof , incl. waste & scrap",8104B,Base metal nes unwrt waste
811212,"Beryllium, unwrought; powders",7704A,"Beryllium unwrought,waste"
811213,Beryllium waste & scrap,7704A,"Beryllium unwrought,waste"
811219,"Beryllium & articles thereof , n.e.s. in 81.12",7704B,"Beryllium wrought,manufactures nes"
811221,"Chromium, unwrought; powders",8104B,Base metal nes unwrt waste
811222,Chromium waste & scrap,8104B,Base metal nes unwrt waste
811229,"Chromium & articles thereof , n.e.s. in 81.12",8104B,Base metal nes unwrt waste
811251,"Thallium, unwrought; powders",8104B,Base metal nes unwrt waste
811252,Thallium waste & scrap,8104B,Base metal nes unwrt waste
811259,"Thallium & articles thereof , n.e.s. in 81.12",8104C,"Base metals nes wrought,manufactures"
811292,"germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium, & articles of these metals, incl. waste & scrap, powder, unwrought.",8104B,Base metal nes unwrt waste
811299,"germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium, & articles of these metals, excl. waste & scrap, powder, unwrought.",8104C,"Base metals nes wrought,manufactures"
811300,"Cermets & articles thereof , incl. waste & scrap",8104B,Base metal nes unwrt waste
820110,Spades & shovels,8201,"Hand tools, etc. used in agriculture"
820120,Forks (hand tools),8201,"Hand tools, etc. used in agriculture"
820130,"Mattocks, picks, hoes & rakes",8201,"Hand tools, etc. used in agriculture"
820140,"Axes, bill hooks & similar hewing tools",8201,"Hand tools, etc. used in agriculture"
820150,Secateurs & similar one-handed pruners & shears (incl. poultry shears),8201,"Hand tools, etc. used in agriculture"
820160,"Hedge shears, 2-handed pruning shears & similar 2-handed shears",8201,"Hand tools, etc. used in agriculture"
820190,Hand tools of a kind used in agriculture/horticulture/forestry (excl. of 8201.10-8201.60),8201,"Hand tools, etc. used in agriculture"
820210,Hand saws,8202,Saws and blades for hand or machine saws
820220,Band saw blades,8202,Saws and blades for hand or machine saws
820231,Circular saw blades (incl. slitting/slotting saw blades) with working part of steel,8202,Saws and blades for hand or machine saws
820239,"Circular saw blades (incl. slitting/slotting saw blades), other than those with working part of steel;. parts of circular saw blades",8202,Saws and blades for hand or machine saws
820240,Chain saw blades,8202,Saws and blades for hand or machine saws
820291,"Straight saw blades, for working metal",8202,Saws and blades for hand or machine saws
820299,Saw blades (excl. of 8202.20-8202.91),8202,Saws and blades for hand or machine saws
820310,"Files, rasps & similar tools",8203B,Files and rasps
820320,"Pliers (incl. cutting pliers), pincers, tweezers & similar tools",8203C,"Pliers,pincers,snips,etc"
820330,Metal-cutting shears & similar tools,8203C,"Pliers,pincers,snips,etc"
820340,"Pipe-cutters, bolt croppers, perforating punches & similar tools",8203C,"Pliers,pincers,snips,etc"
820411,"Hand-operated spanners & wrenches, non-adjustable",8203A,Wrenches and spanners
820412,"Hand-operated spanners & wrenches, adjustable",8203A,Wrenches and spanners
820420,"Interchangeable spanner sockets, with/without handles",8203A,Wrenches and spanners
820510,"Drilling/threading/tapping tools, for use in the hand",8204,"Hand tools, n.e.s."
820520,Hammers & sledge hammers,8204,"Hand tools, n.e.s."
820530,"Planes, chisels, gouges & similar cutting tools for working wood, for use in the hand",8204,"Hand tools, n.e.s."
820540,Screwdrivers,8204,"Hand tools, n.e.s."
820551,"Household tools for use in the hand, n.e.s.",8204,"Hand tools, n.e.s."
820559,"Hand tools (incl. glaziers' diamonds), n.e.s.",8204,"Hand tools, n.e.s."
820560,Blow lamps,8204,"Hand tools, n.e.s."
820570,"Vices, clamps & the like",8204,"Hand tools, n.e.s."
820580,Anvils; portable forges; hand/pedal-operated grinding wheels with frameworks,8204,"Hand tools, n.e.s."
820590,Sets of articles of 2/more of the SHs of 82.05,8204,"Hand tools, n.e.s."
820600,"Tools of 2/more of the headings of 82.02-82.05, put up in sets for RS",8204,"Hand tools, n.e.s."
820713,"Rock drilling/earth boring tools with working part of cermets, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820719,"Rock drilling/earth boring tools other than those with working parts of cermets, incl. parts, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820720,"Dies for drawing/extruding metal, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820730,"Tools for pressing/stamping/punching, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820740,"Tools for tapping/threading, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820750,"Tools for drilling, other than for rock drilling, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820760,"Tools for boring/broaching, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820770,"Tools for milling, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820780,"Tools for turning, for hand tools, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820790,"Interchangeable tools for hand tools, n.e.s. in 82.07, whether/not power-operated/for machine tools",8205,Interchangeable tools for machine or power operated hand tools
820810,"Knives & cutting blades, for machines/mechanical appliances, for metal working",8206,"Knives and cutting blades, for machines"
820820,"Knives & cutting blades, for machines/mechanical appliances, for wood working",8206,"Knives and cutting blades, for machines"
820830,"Knives & cutting blades, for machines/mechanical appliances, for kitchen appliances/for machines used by the food industry",8206,"Knives and cutting blades, for machines"
820840,"Knives & cutting blades, for machines/mechanical appliances, for agricultural/horticultural/forestry machines",8206,"Knives and cutting blades, for machines"
820890,"Knives & cutting blades, for machines/mechanical appliances (excl. of 8208.10-8208.40)",8206,"Knives and cutting blades, for machines"
820900,"Plates, sticks, tips & the like for tools, unmounted, of cermets",8207,"Tool-tips and plates, etc"
821000,"Hand-operated mechanical appliances, weighing 10kg/less, used in the preparation/conditioning/serving of food/drink",8208,"Coffee-mills, and other mechanical appliances, domestic use"
821110,"Sets of assorted knives with cutting blades, whether/not serrated, incl. pruning knives, other than knives of 82.08, & blades therefor",8209,Knives with cutting blades
821191,"Table knives having fixed blades, whether/not serrated",8209,Knives with cutting blades
821192,"Knives having fixed blades (excl. table knives & knives of 82.02), whether/not serrated",8209,Knives with cutting blades
821193,"Knives having other than fixed blades, whether/not serrated",8209,Knives with cutting blades
821194,"Blades for knives, whether/not serrated",8209,Knives with cutting blades
821195,"Handles for knives, of base metal",8209,Knives with cutting blades
821210,"Razors (excl. plastic razors presented without their blades, & electric razors)",8211,Razors and razor blades
821220,"Safety razor blades, incl. razor blade blanks in strips",8211,Razors and razor blades
821290,"Parts of razors, other than blades",8211,Razors and razor blades
821300,"Scissors, tailors' shears & similar shears, & blades therefor",8212,"Scissors, and blades therefor"
821410,"Paper knives, letter openers, erasing knives, pencil sharpeners & blades therefor",8213,Other articles of cutlery
821420,Manicure/pedicure sets & instr. (incl. nail files),8213,Other articles of cutlery
821490,"Articles of cutlery (e.g., hair clippers, butchers'/kitchen cleavers, choppers & mincing knives) n.e.s. in Ch.82",8213,Other articles of cutlery
821510,"Sets of assorted spoons, forks, ladles & similar kitchen/tableware articles containing at least one article plated with precious metal",8214,Spoons and similar tableware
821520,Sets of assorted kitchen/tableware articles (excl. of 8215.10),8214,Spoons and similar tableware
821591,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs & similar kitchen/tableware, plated with precious metal",8214,Spoons and similar tableware
821599,"Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs & similar kitchen/tableware (excl. of 8215.10-8215.91)",8214,Spoons and similar tableware
830110,"Padlocks, of base metal",8301,"Locks,keys and parts"
830120,"Locks of a kind used for motor vehicles, of base metal",8301,"Locks,keys and parts"
830130,"Locks of a kind used for furniture, of base metal",8301,"Locks,keys and parts"
830140,"Locks (key/combination/electrically operated), of base metal (excl. of 8301.10-8310.30)",8301,"Locks,keys and parts"
830150,"Clasps & frames with clasps, incorporating locks, of base metal",8301,"Locks,keys and parts"
830160,"Parts of locks, of base metal",8301,"Locks,keys and parts"
830170,"Keys for any of the locks of 8301.10-8301.40, presented sep., of base metal",8301,"Locks,keys and parts"
830210,Hinges of base metal,8302,"Base metal door,etc fittng"
830220,Castors of base metal,8302,"Base metal door,etc fittng"
830230,"Mountings, fittings & similar articles suit. for motor vehicles, of base metal (excl. of 8302.10 & 8302.20)",8302,"Base metal door,etc fittng"
830241,"Mountings, fittings & similar articles suit. for buildings, of base metal (excl. of 8302.10 & 8310.20)",8302,"Base metal door,etc fittng"
830242,"Mountings, fittings & similar articles suit. for furniture, of base metal (excl. of 8302.10 & 8310.20)",8302,"Base metal door,etc fittng"
830249,"Mountings, fittings & similar articles (e.g., suit. for saddlery/trunks/chests/caskets/the like), n.e.s. in 83.02, of base metal",8302,"Base metal door,etc fittng"
830250,"Hat-racks, hat-pegs, brackets & similar fixtures, of base metal",8302,"Base metal door,etc fittng"
830260,"Automatic door closers, of base metal",8302,"Base metal door,etc fittng"
830300,"Armoured/reinforcededed safes, strong-boxes & doors & safe deposit lockers for strong-rooms, cash/deed boxes & the like, of base metal",8303,"Safes, strong-boxes etc. of base metal"
830400,"Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands & similar office/desk equip., of base metal (excl. office furniture of 94.03)",8304,"Filing cabinets and similar office equipment, of base metal"
830510,"Fittings for loose-leaf binders/files, of base metal",8305,"Fittings for loose-leaf binders, etc of base metal"
830520,"Staples in strips (e.g., for offices, upholstery, packaging), of base metal",8305,"Fittings for loose-leaf binders, etc of base metal"
830590,"Fittings for office articles (e.g., letter clips, letter corners, paper clips, indexing tags), other than fittings for looseleaf binders/files & staples in strips, incl. parts, of base metal",8305,"Fittings for loose-leaf binders, etc of base metal"
830610,"Bells, gongs & the like, non-electric, of base metal",8311,"Bells and gongs, non-electric, of base metal"
830621,"Statuettes & other ornaments, of base metal plated with precious metal",8306,Statuettes of base metal
830629,"Statuettes & other ornaments, of base metal (excl. of 8306.21)",8306,Statuettes of base metal
830630,"Photograph/picture/similar frames, of base metal; mirrors of base metal",8306,Statuettes of base metal
830710,"Flexible tubing of base metal, with/without fittings, of iron/steel",8308,"Flexible tubing and piping, of base metal"
830790,"Flexible tubing of base metal, with/without fittings, of base metals other than iron/steel",8308,"Flexible tubing and piping, of base metal"
830810,"Hooks, eyes & eyelets of a kind used for clothing/footwear/awnings/handbags/travel goods/other made-up articles, of base metal",8309,"Base metal hooks,eyes etc"
830820,"Tubular/bifurcated rivets, of base metal",8309,"Base metal hooks,eyes etc"
830890,"Clasps, frames with clasps, buckles, buckle-clasps, & the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods/other made up articles (excl. of 8308.10 & .20), incl. parts; beads & spangles, of base metal.",8309,"Base metal hooks,eyes etc"
830910,"Crown corks, of base metal",8313,"Stoppers, crown corks, etc. of base metal"
830990,"Stoppers, caps & lids (incl. screw caps & pouring stoppers; excl. crown corks), capsules for bottles, threaded bungs, bung covers, seals & other packing accessories, of base metal",8313,"Stoppers, crown corks, etc. of base metal"
831000,"Sign-plates, name-plates, address-plates & similar plates, numbers, letters & other symbols, of base metal (excl. of 94.05)",8314,"Sign-plates, name-plates, etc. of base metal"
831110,"Coated electrodes of base metal, for electric arc-welding",8315,"Wire, rods, tubes, of base metal or of metal carbides"
831120,"Cored wire of base metal, for electric arc-welding",8315,"Wire, rods, tubes, of base metal or of metal carbides"
831130,"Coated rods & cored wire, of base metal, for soldering/brazing/welding by flame",8315,"Wire, rods, tubes, of base metal or of metal carbides"
831190,"Wire, rods, tubes, plates, electrodes & similar products (incl. parts), of base metal/metal carbides, coated/cored with flux material, of a kind used for soldering, brazing, welding/deposition of metql/of metal carbides; .(excl. of 8311.10-8311.30); wire",8315,"Wire, rods, tubes, of base metal or of metal carbides"
840110,Nuclear reactors,8459A,"Nuclear reactors,parts nes"
840120,"Machinery & apparatus for isotopic separation, & parts thereof",8418C,"Parts nes of app of 7435,6"
840130,"Fuel elements (cartridges), non-irradiated",8459A,"Nuclear reactors,parts nes"
840140,Parts of nuclear reactors,8459A,"Nuclear reactors,parts nes"
840211,Watertube boilers with a steam production >45t per hour (excl. central heating hot water boilers capable also of producing low pressure steam),8401A,Steam boilers etc
840212,Watertube boilers with a steam production not >45 t per hour (excl. central heating hot water boilers capable also of producing low pressure steam),8401A,Steam boilers etc
840219,"Vapour generating boilers, incl. hybrid boilers (excl. of 8402.11 & 8402.12; excl. central heating hot water boilers capable also of producing low pressure steam)",8401A,Steam boilers etc
840220,Super-heated water boilers,8401A,Steam boilers etc
840290,Parts of the boilers of 8402.11-8402.20,8401B,Parts nes of boilers
840310,Central heating boilers (excl. of 84.02),7337,Boilers of iron or steel
840390,Parts of the boilers of 8403.10,7337,Boilers of iron or steel
840410,"Auxiliary plant for use with boilers of 84.02/84.03 (e.g., economisers, super-heaters, soot removers, gas recoverers)",8402A,Auxiliary boiler plant
840420,Condensers for steam/other vapour power units,8402A,Auxiliary boiler plant
840490,Parts of the auxiliary plant of 8404.10 & 8404.20,8402B,Parts nes of auxilary boil plant
840510,"Producer gas/water gas generators, with/without their purifiers; acetylene gas generators & similar water process gas generators, with/without their purifiers",8403,Producer gas and water gas generators
840590,Parts of the producer gas/water gas generators/acetylene gas & similar water process gas generators of 8405.10,8403,Producer gas and water gas generators
840610,Steam turbines & other vapour turbines for marine propulsion,8405A,"Steam power units,engins"
840681,"Steam turbines & other vapour turbines (excl. for marine propulsion), of an output >40MW",8405A,"Steam power units,engins"
840682,"Steam turbines & other vapour turbines (excl. for marine propulsion), of an output not >40MW",8405A,"Steam power units,engins"
840690,Parts of the steam turbines & other vapour turbines of 8406.10-8406.82,8405B,Steam engine etc parts nes
840710,Spark-ignition reciprocating/rotary internal combustion piston engines for aircraft,8406A,Internal combustion piston engines ---- aircraft
840721,Spark-ignition reciprocating/rotary internal combustion piston engines for outboard motors,8406D,Internal combustion piston engines ---- outboard
840729,Spark-ignition reciprocating/rotary internal combustion piston engines for marine propulsion (excl. outboard motors),8406E,Internal combustion piston engines ---- other than outboard
840731,"Spark ignition reciprocating piston engines of a kind used for the propulsion of vehicles of Ch.87, of a cylinder capacity not >50cc",8406C,Internal combustion piston engines -- for motor vehicles
840732,"Spark ignition reciprocating piston engines of a kind used for the propulsion of vehicles of Ch.87, of a cylinder capacity >50cc but not >250cc",8406C,Internal combustion piston engines -- for motor vehicles
840733,"Spark ignition reciprocating piston engines of a kind used for the propulsion of vehicles of Ch.87, of a cylinder capacity >250cc but not >1000cc",8406C,Internal combustion piston engines -- for motor vehicles
840734,"Spark ignition reciprocating piston engines of a kind used for the propulsion of vehicles of Ch.87, of a cylinder capacity >1000cc",8406C,Internal combustion piston engines -- for motor vehicles
840790,Spark-ignition reciprocating/rotary internal combustion piston engines (excl. of 8407.10-8407.29),8406F,"Internal combustion piston engines -- engines,nes"
