HS 1988/92 Product Code,HS 1988/92 Product Description,MTN Categories Product Code,MTN Categories Product Description
852423,"Recorded magnetic tapes, of a width exceeding 6",1003,Manufactured articles n.e.s. - Processed
852490,Recorded media for sound or other similarly rec,1003,Manufactured articles n.e.s. - Processed
871000,"Tanks and other armoured fighting vehicles, mot",1003,Manufactured articles n.e.s. - Processed
871500,Baby carriages and parts thereof,1003,Manufactured articles n.e.s. - Processed
880510,Aircraft launching and deck-arrestor gear and p,1003,Manufactured articles n.e.s. - Processed
880520,Flight simulators and parts thereof,1003,Manufactured articles n.e.s. - Processed
900110,"Optical fbrs,optical fbr bundles&cables,oth tha",1003,Manufactured articles n.e.s. - Processed
900120,Sheets and plates of polarising material,1003,Manufactured articles n.e.s. - Processed
900130,Contact lenses,1003,Manufactured articles n.e.s. - Processed
900140,Spectacle lenses of glass,1003,Manufactured articles n.e.s. - Processed
900150,Spectacle lenses of other materials,1003,Manufactured articles n.e.s. - Processed
900190,"Prisms, mirrors & other optical elements of any",1003,Manufactured articles n.e.s. - Processed
900211,"Objective lenses for cameras,projectors or phot",1003,Manufactured articles n.e.s. - Processed
900219,"Objective lenses, nes",1003,Manufactured articles n.e.s. - Processed
900220,Optical filters,1003,Manufactured articles n.e.s. - Processed
900290,"Lenses, prisms, mirrors and other optical eleme",1003,Manufactured articles n.e.s. - Processed
900311,"Frames and mountings for spectacles, goggles or",1003,Manufactured articles n.e.s. - Processed
900319,"Frames and mountings for spectacles,goggles or",1003,Manufactured articles n.e.s. - Processed
900390,"Parts for frames and mountings for spectacles,",1003,Manufactured articles n.e.s. - Processed
900410,Sunglasses,1003,Manufactured articles n.e.s. - Processed
900490,"Spectacles, goggles and the like, corrective, p",1003,Manufactured articles n.e.s. - Processed
900510,Binoculars,1003,Manufactured articles n.e.s. - Processed
900580,"Monoculars, oth optical telescopes, astronomica",1003,Manufactured articles n.e.s. - Processed
900590,"Parts and accessories (including mountings), of",1003,Manufactured articles n.e.s. - Processed
900610,Cameras of a kind used for preparing printing p,1003,Manufactured articles n.e.s. - Processed
900620,Cameras of a kind used for recording doc on mic,1003,Manufactured articles n.e.s. - Processed
900630,"Cameras designed for special use, underwater, a",1003,Manufactured articles n.e.s. - Processed
900640,Instant print cameras,1003,Manufactured articles n.e.s. - Processed
900651,"Cameras, single lens reflex, for roll film of a",1003,Manufactured articles n.e.s. - Processed
900652,Cameras for roll film of a width less than 35 m,1003,Manufactured articles n.e.s. - Processed
900653,"Cameras for roll film of a width of 35 mm, nes",1003,Manufactured articles n.e.s. - Processed
900659,"Photographic, other than cinematographic camera",1003,Manufactured articles n.e.s. - Processed
900661,Photographic discharge lamp (electronic) flashl,1003,Manufactured articles n.e.s. - Processed
900662,"Flashbulbs, flashcubes and the like",1003,Manufactured articles n.e.s. - Processed
900669,"Photographic flashlight apparatus, nes",1003,Manufactured articles n.e.s. - Processed
900691,Parts and accessories for photographic cameras,1003,Manufactured articles n.e.s. - Processed
900699,Parts and accessories for photographic flashlig,1003,Manufactured articles n.e.s. - Processed
900711,Cinematographic cameras for film of < 16 mm wid,1003,Manufactured articles n.e.s. - Processed
900719,"Cinematographic cameras, nes",1003,Manufactured articles n.e.s. - Processed
900721,Cinematographic projectors for film of less tha,1003,Manufactured articles n.e.s. - Processed
900729,"Cinematographic projectors, nes",1003,Manufactured articles n.e.s. - Processed
900791,Parts and accessories for cinematographic camer,1003,Manufactured articles n.e.s. - Processed
900792,Parts and accessories for cinematographic proje,1003,Manufactured articles n.e.s. - Processed
900810,Slide projectors,1003,Manufactured articles n.e.s. - Processed
900820,"Microfilm, microfiche or other microform reader",1003,Manufactured articles n.e.s. - Processed
900830,"Image projectors, nes",1003,Manufactured articles n.e.s. - Processed
900840,"Photographic enlargers and reducers, other than",1003,Manufactured articles n.e.s. - Processed
900890,"Parts and access of image projectors,enlargers&",1003,Manufactured articles n.e.s. - Processed
900911,"Electrostatic photo-copying apparatus, direct p",1003,Manufactured articles n.e.s. - Processed
900912,"Electrostatic photo-copying apparatus, indirect",1003,Manufactured articles n.e.s. - Processed
900921,"Photo-copying apparatus, incorporating an optic",1003,Manufactured articles n.e.s. - Processed
900922,"Contact type photo-copying apparatus,nes",1003,Manufactured articles n.e.s. - Processed
900930,Thermo-copying apparatus,1003,Manufactured articles n.e.s. - Processed
900990,Parts and accessories for photo-copying apparat,1003,Manufactured articles n.e.s. - Processed
901010,Apparatus and equip for automatically developin,1003,Manufactured articles n.e.s. - Processed
901020,Apparatus and equipment for photographic (incl,1003,Manufactured articles n.e.s. - Processed
901030,Projection screens,1003,Manufactured articles n.e.s. - Processed
901090,Parts and accessories for apparatus and equipme,1003,Manufactured articles n.e.s. - Processed
901110,Stereoscopic microscopes,1003,Manufactured articles n.e.s. - Processed
901120,"Microscopes, for photomicrography, cinephotomic",1003,Manufactured articles n.e.s. - Processed
901180,"Microscopes, optical, nes",1003,Manufactured articles n.e.s. - Processed
901190,Parts and accessories for optical microscopes,1003,Manufactured articles n.e.s. - Processed
901210,Microscopes other than optical microscopes and,1003,Manufactured articles n.e.s. - Processed
901290,Parts and accessories for microscopes other tha,1003,Manufactured articles n.e.s. - Processed
901310,Telescopic sights for fitting to arms; periscop,1003,Manufactured articles n.e.s. - Processed
901320,"Lasers, other than laser diodes",1003,Manufactured articles n.e.s. - Processed
901380,"Optical devices, appliances and instruments, ne",1003,Manufactured articles n.e.s. - Processed
901390,Parts and accessories of optical appliances and,1003,Manufactured articles n.e.s. - Processed
901410,Direction finding compasses,1003,Manufactured articles n.e.s. - Processed
901420,Instruments&appl for aeronautical or space navi,1003,Manufactured articles n.e.s. - Processed
901480,Navigational instruments and appliances nes,1003,Manufactured articles n.e.s. - Processed
901490,Parts & access for direction finding compasses,1003,Manufactured articles n.e.s. - Processed
901510,Rangefinders,1003,Manufactured articles n.e.s. - Processed
901520,Theodolites and tacheometers,1003,Manufactured articles n.e.s. - Processed
901530,Surveying levels,1003,Manufactured articles n.e.s. - Processed
901540,Photogrammetrical surveying instruments and app,1003,Manufactured articles n.e.s. - Processed
901580,"Surveying,hydrographic,oceanographic,meteorolog",1003,Manufactured articles n.e.s. - Processed
901590,Parts and accessories for use with the apparatu,1003,Manufactured articles n.e.s. - Processed
901600,Balances of a sensitivity of 5 cg or better wit,1003,Manufactured articles n.e.s. - Processed
901710,"Drafting tables and machines, whether or not au",1003,Manufactured articles n.e.s. - Processed
901720,"Drawing, marking-out or mathematical calculatin",1003,Manufactured articles n.e.s. - Processed
901730,"Micrometers, callipers and gauges",1003,Manufactured articles n.e.s. - Processed
901780,"Instruments for measuring length, for use in th",1003,Manufactured articles n.e.s. - Processed
901790,Parts and accessories for use with the apparatu,1003,Manufactured articles n.e.s. - Processed
901811,Electro-cardiographs,1003,Manufactured articles n.e.s. - Processed
901819,"Electro-diagnostic apparatus, nes",1003,Manufactured articles n.e.s. - Processed
901820,Ultra-violet or infra-red ray apparatus,1003,Manufactured articles n.e.s. - Processed
901831,"Syringes, with or without needles",1003,Manufactured articles n.e.s. - Processed
901832,Tubular metal needles and needles for sutures,1003,Manufactured articles n.e.s. - Processed
901839,"Needles, catheters, cannulae and the like, nes",1003,Manufactured articles n.e.s. - Processed
901841,"Dental drill engines,whether or not combi on a",1003,Manufactured articles n.e.s. - Processed
901849,"Instruments and appliances, used in dental scie",1003,Manufactured articles n.e.s. - Processed
901850,"Ophthalmic instruments and appliances, nes",1003,Manufactured articles n.e.s. - Processed
901890,Instruments and appliances used in medical or v,1003,Manufactured articles n.e.s. - Processed
901910,Mechano-therapy appl; massage app; psychologica,1003,Manufactured articles n.e.s. - Processed
901920,"Oxygen therapy, artificial respiration or oth t",1003,Manufactured articles n.e.s. - Processed
902000,"Breathing appliances and gas masks,exc protecti",1003,Manufactured articles n.e.s. - Processed
902111,Artificial joints,1003,Manufactured articles n.e.s. - Processed
902119,"Orthopaedic or fracture appliances, nes",1003,Manufactured articles n.e.s. - Processed
902121,Artificial teeth,1003,Manufactured articles n.e.s. - Processed
902129,"Dental fittings, nes",1003,Manufactured articles n.e.s. - Processed
902130,"Artificial parts of the body, nes",1003,Manufactured articles n.e.s. - Processed
902140,"Hearing aids, excluding parts and accessories",1003,Manufactured articles n.e.s. - Processed
902150,"Pacemakers for stimulating heart muscles, exclu",1003,Manufactured articles n.e.s. - Processed
902190,"Orthopedic and oth appliances,worn,carried or i",1003,Manufactured articles n.e.s. - Processed
902211,Apparatus based on the use of X-rays for medica,1003,Manufactured articles n.e.s. - Processed
902219,Apparatus based on the use of X-rays for other,1003,Manufactured articles n.e.s. - Processed
902221,Apparatus based on the use of alpha beta or gam,1003,Manufactured articles n.e.s. - Processed
902229,Apparatus based on the use of alpha beta or gam,1003,Manufactured articles n.e.s. - Processed
902230,X-ray tubes,1003,Manufactured articles n.e.s. - Processed
902290,Parts and accessories for app based on the use,1003,Manufactured articles n.e.s. - Processed
902300,"Instruments, apparatus and models, designed for",1003,Manufactured articles n.e.s. - Processed
902410,Machines and appliances for testing the mechani,1003,Manufactured articles n.e.s. - Processed
902480,Machines and appliances for testing the mechani,1003,Manufactured articles n.e.s. - Processed
902490,Parts and accessories of mach.and appl for test,1003,Manufactured articles n.e.s. - Processed
902511,"Thermometers&pyrometers,not combined with other",1003,Manufactured articles n.e.s. - Processed
902519,"Thermometers&pyrometers,not combined with other",1003,Manufactured articles n.e.s. - Processed
902520,"Barometers, not combined with other instruments",1003,Manufactured articles n.e.s. - Processed
902580,"Hydrometers, pyrometers, hygrometers and psychr",1003,Manufactured articles n.e.s. - Processed
902590,Parts and accessories for use with the apparatu,1003,Manufactured articles n.e.s. - Processed
902610,Instruments and apparatus for measure/checking,1003,Manufactured articles n.e.s. - Processed
902620,Instruments and apparatus for measuring or chec,1003,Manufactured articles n.e.s. - Processed
902680,Instruments & apparatus for measure/checking va,1003,Manufactured articles n.e.s. - Processed
902690,Parts of inst and app for measure/checking vari,1003,Manufactured articles n.e.s. - Processed
902710,Gas or smoke analysis apparatus,1003,Manufactured articles n.e.s. - Processed
902720,Chromatographs and electrophoresis instruments,1003,Manufactured articles n.e.s. - Processed
902730,"Spectrometers,spectrophotometers and spectrogra",1003,Manufactured articles n.e.s. - Processed
902740,Exposure meters,1003,Manufactured articles n.e.s. - Processed
902750,Instruments and apparatus using optical radiati,1003,Manufactured articles n.e.s. - Processed
902780,Instruments and apparatus for physical or chemi,1003,Manufactured articles n.e.s. - Processed
902790,Microtomes; parts & access of inst and app for,1003,Manufactured articles n.e.s. - Processed
902810,"Gas supply, production and calibrating meters",1003,Manufactured articles n.e.s. - Processed
902820,"Liquid supply, production and calibrating meter",1003,Manufactured articles n.e.s. - Processed
902830,"Electricity supply, production and calibrating",1003,Manufactured articles n.e.s. - Processed
902890,"Parts and accessories for gas, liquid or electr",1003,Manufactured articles n.e.s. - Processed
902910,"Revolution counters,production counters taximet",1003,Manufactured articles n.e.s. - Processed
902920,Speed indicators and tachometers; stroboscopes,1003,Manufactured articles n.e.s. - Processed
902990,"Parts and access of revolution counters, produc",1003,Manufactured articles n.e.s. - Processed
903010,Instruments and apparatus for measuring or dete,1003,Manufactured articles n.e.s. - Processed
903020,Cathode-ray oscilloscopes and cathode-ray oscil,1003,Manufactured articles n.e.s. - Processed
903031,Multimeters,1003,Manufactured articles n.e.s. - Processed
903039,"Inst&app,for measuring or checking voltage,curr",1003,Manufactured articles n.e.s. - Processed
903040,"Instruments and apparatus, specially designed f",1003,Manufactured articles n.e.s. - Processed
903081,"Inst&app for measuring or checking elec qty,wit",1003,Manufactured articles n.e.s. - Processed
903089,Instruments and apparatus for measuring or chec,1003,Manufactured articles n.e.s. - Processed
903090,Parts & access for inst & app for meas or check,1003,Manufactured articles n.e.s. - Processed
903110,"Machines for balancing mechanical parts, nes",1003,Manufactured articles n.e.s. - Processed
903120,Test benches for measuring or checking instrume,1003,Manufactured articles n.e.s. - Processed
903130,"Profile projectors, nes",1003,Manufactured articles n.e.s. - Processed
903140,"Optical instruments and appliances, nes",1003,Manufactured articles n.e.s. - Processed
903180,"Measuring or checking instruments, appliances a",1003,Manufactured articles n.e.s. - Processed
903190,Parts and accessories for measuring or checking,1003,Manufactured articles n.e.s. - Processed
903210,Thermostats,1003,Manufactured articles n.e.s. - Processed
903220,Manostats,1003,Manufactured articles n.e.s. - Processed
903281,Hydraulic or pneumatic automatic regulating or,1003,Manufactured articles n.e.s. - Processed
903289,Automatic regulating or controlling instruments,1003,Manufactured articles n.e.s. - Processed
903290,Parts & access for automatic regulating or cont,1003,Manufactured articles n.e.s. - Processed
903300,"Parts & access nes for machines, appliances, in",1003,Manufactured articles n.e.s. - Processed
910111,"Wrist-watches with mech display,battery powered",1003,Manufactured articles n.e.s. - Processed
910112,Wrist-watches with opto-electronic disp batt po,1003,Manufactured articles n.e.s. - Processed
910119,"Wrist-watches, battery powered and with case of",1003,Manufactured articles n.e.s. - Processed
910121,"Wrist-watches,with automatic winding and with c",1003,Manufactured articles n.e.s. - Processed
910129,"Wrist-watches, with a case of precious metal, n",1003,Manufactured articles n.e.s. - Processed
910191,Pocket-watches&oth watches battery powered&with,1003,Manufactured articles n.e.s. - Processed
910199,Pocket-watches & other watches with case of pre,1003,Manufactured articles n.e.s. - Processed
910211,"Wrist-watches,battery or accumulator powered wi",1003,Manufactured articles n.e.s. - Processed
910212,"Wrist-watches,battery or accum powered with opt",1003,Manufactured articles n.e.s. - Processed
910219,"Wrist-watches, battery or accumulator powered,",1003,Manufactured articles n.e.s. - Processed
910221,Wrist-watches with automatic winding nes,1003,Manufactured articles n.e.s. - Processed
910229,"Wrist-watches, nes",1003,Manufactured articles n.e.s. - Processed
910291,Pocket-watches and other watches battery or acc,1003,Manufactured articles n.e.s. - Processed
910299,"Pocket-watches and other watches, nes",1003,Manufactured articles n.e.s. - Processed
910310,"Clocks with watch movements,battery or accumula",1003,Manufactured articles n.e.s. - Processed
910390,"Clocks with watch movements, nes excluding cloc",1003,Manufactured articles n.e.s. - Processed
910400,Instrument panel clocks and clocks of a similar,1003,Manufactured articles n.e.s. - Processed
910511,"Alarm clocks, battery, accumulator or mains pow",1003,Manufactured articles n.e.s. - Processed
910519,"Alarm clocks, nes",1003,Manufactured articles n.e.s. - Processed
910521,"Wall clocks, battery, accumulator or mains powe",1003,Manufactured articles n.e.s. - Processed
910529,"Wall clocks, nes",1003,Manufactured articles n.e.s. - Processed
910591,"Clocks, nes, battery, accumulator or mains powe",1003,Manufactured articles n.e.s. - Processed
910599,"Clocks, nes",1003,Manufactured articles n.e.s. - Processed
910610,Time-registers; time-recorders,1003,Manufactured articles n.e.s. - Processed
910620,Parking meters,1003,Manufactured articles n.e.s. - Processed
910690,"Time of day recording apparatus, nes",1003,Manufactured articles n.e.s. - Processed
910700,Time switches with clock or watch movement or w,1003,Manufactured articles n.e.s. - Processed
910811,"Watch movements, assembled, battery powered wit",1003,Manufactured articles n.e.s. - Processed
910812,"Watch movements, assembled, battery powered, wi",1003,Manufactured articles n.e.s. - Processed
910819,"Watch movements, assembled, battery powered, ne",1003,Manufactured articles n.e.s. - Processed
910820,"Watch movements, complete and assembled, with a",1003,Manufactured articles n.e.s. - Processed
910891,"Watch movements, complete and assembled, measur",1003,Manufactured articles n.e.s. - Processed
910899,"Watch movements, complete and assembled, nes",1003,Manufactured articles n.e.s. - Processed
910911,"Clock movements,complete and assembled,battery",1003,Manufactured articles n.e.s. - Processed
910919,"Clock movements, complete and assembled, batter",1003,Manufactured articles n.e.s. - Processed
910990,"Clock movements, complete and assembled, nes",1003,Manufactured articles n.e.s. - Processed
911011,"Complete movements of watches, unassembled or p",1003,Manufactured articles n.e.s. - Processed
911012,"Incomplete movements of watches, assembled",1003,Manufactured articles n.e.s. - Processed
911019,Rough movements of watches,1003,Manufactured articles n.e.s. - Processed
911090,"Clock movements, unassembled or partly assemble",1003,Manufactured articles n.e.s. - Processed
911110,Watch cases of precious metal or of metal clad,1003,Manufactured articles n.e.s. - Processed
911120,"Watch cases of base metal, whether or not gold-",1003,Manufactured articles n.e.s. - Processed
911180,"Watch cases, nes",1003,Manufactured articles n.e.s. - Processed
911190,Parts of watch cases,1003,Manufactured articles n.e.s. - Processed
911210,"Clock cases and cases of a similar type, of met",1003,Manufactured articles n.e.s. - Processed
911280,"Clock cases and cases of a similar type, for ot",1003,Manufactured articles n.e.s. - Processed
911290,Parts of clock cases and cases of a similar typ,1003,Manufactured articles n.e.s. - Processed
911410,"Clock or watch springs, including hair-springs",1003,Manufactured articles n.e.s. - Processed
911420,Clock or watch jewels,1003,Manufactured articles n.e.s. - Processed
911430,Clock or watch dials,1003,Manufactured articles n.e.s. - Processed
911440,Clock or watch plates and bridges,1003,Manufactured articles n.e.s. - Processed
911490,"Clock or watch parts, nes",1003,Manufactured articles n.e.s. - Processed
920110,"Upright pianos, including automatic",1003,Manufactured articles n.e.s. - Processed
920120,"Grand pianos, including automatic",1003,Manufactured articles n.e.s. - Processed
920190,Harpsichords and other keyboard stringed instru,1003,Manufactured articles n.e.s. - Processed
920210,String musical instruments played with a bow,1003,Manufactured articles n.e.s. - Processed
920290,String musical instruments nes,1003,Manufactured articles n.e.s. - Processed
920300,Harmoniums&sim keyboard inst with free mtl reed,1003,Manufactured articles n.e.s. - Processed
920410,Accordions and similar instruments,1003,Manufactured articles n.e.s. - Processed
920420,Mouth organs (harmonicas),1003,Manufactured articles n.e.s. - Processed
920510,Brass-wind instruments,1003,Manufactured articles n.e.s. - Processed
920590,Wind musical instruments nes,1003,Manufactured articles n.e.s. - Processed
920600,Percussion musical instruments,1003,Manufactured articles n.e.s. - Processed
920710,"Keyboard instruments,exc accordions,sound gener",1003,Manufactured articles n.e.s. - Processed
920790,"Musical instruments nes, sound generated or amp",1003,Manufactured articles n.e.s. - Processed
920810,Musical boxes nes,1003,Manufactured articles n.e.s. - Processed
920890,"Decoy calls,musical inst nes&mouth blown sound",1003,Manufactured articles n.e.s. - Processed
920910,"Metronomes, tuning forks and pitch pipes",1003,Manufactured articles n.e.s. - Processed
920920,Mechanisms for musical box,1003,Manufactured articles n.e.s. - Processed
920930,"Strings, musical instrument",1003,Manufactured articles n.e.s. - Processed
920991,Parts and accessories for pianos,1003,Manufactured articles n.e.s. - Processed
920992,Parts and accessories for the musical instrumen,1003,Manufactured articles n.e.s. - Processed
920993,Parts and accessories for the musical instrumen,1003,Manufactured articles n.e.s. - Processed
920994,Parts and accessories for the musical instrumen,1003,Manufactured articles n.e.s. - Processed
920999,Parts and accessories for the musical instrumen,1003,Manufactured articles n.e.s. - Processed
930100,"Military weapons,oth than revolvers,pistols and",1003,Manufactured articles n.e.s. - Processed
930200,"Revolvers and pistols, other than those of head",1003,Manufactured articles n.e.s. - Processed
930310,Muzzle-loading firearms,1003,Manufactured articles n.e.s. - Processed
930320,Shotguns incl combination shotgun-rifles sporti,1003,Manufactured articles n.e.s. - Processed
930330,"Rifles, sporting, hunting or target-shooting, n",1003,Manufactured articles n.e.s. - Processed
930390,Firearms&similar devices operated by the firing,1003,Manufactured articles n.e.s. - Processed
930400,"Arms nes, excluding those of heading No 93.07",1003,Manufactured articles n.e.s. - Processed
930510,Parts and accessories of revolvers or pistols o,1003,Manufactured articles n.e.s. - Processed
930521,Shotgun barrels of heading No 93.03,1003,Manufactured articles n.e.s. - Processed
930529,"Parts and accessories of shotguns or rifles, ne",1003,Manufactured articles n.e.s. - Processed
930590,Parts and accessories nes of heading Nos 93.01,1003,Manufactured articles n.e.s. - Processed
930610,Cartridges for riveting or sim tools or for cap,1003,Manufactured articles n.e.s. - Processed
930621,"Cartridges, shotgun",1003,Manufactured articles n.e.s. - Processed
930629,Air gun pellets and parts of shotgun cartridges,1003,Manufactured articles n.e.s. - Processed
930630,Cartridges nes and parts thereof,1003,Manufactured articles n.e.s. - Processed
930690,Munitions of war&pts thereof and oth ammunition,1003,Manufactured articles n.e.s. - Processed
930700,"Swords,cutlasses,bayonets,lances&sim arms&parts",1003,Manufactured articles n.e.s. - Processed
940510,Chandeliers & other electric ceiling or wall li,1003,Manufactured articles n.e.s. - Processed
940520,"Electric table, desk, bedside or floor-standing",1003,Manufactured articles n.e.s. - Processed
940530,Lighting sets of a kind used for Christmas tree,1003,Manufactured articles n.e.s. - Processed
940540,"Electric lamps and lighting fittings, nes",1003,Manufactured articles n.e.s. - Processed
940550,Non-electrical lamps and lighting fittings,1003,Manufactured articles n.e.s. - Processed
940560,"Illuminated signs, illuminated name-plates and",1003,Manufactured articles n.e.s. - Processed
940591,Lamps and lighting fittings parts of glass,1003,Manufactured articles n.e.s. - Processed
940592,Lamps and lighting fittings parts of plastics,1003,Manufactured articles n.e.s. - Processed
940599,"Lamps and lighting fittings, parts of nes",1003,Manufactured articles n.e.s. - Processed
940600,Prefabricated buildings,1003,Manufactured articles n.e.s. - Processed
950100,Wheeled toys designed to be ridden by children,1003,Manufactured articles n.e.s. - Processed
950210,"Dolls, whether or not dressed, representing onl",1003,Manufactured articles n.e.s. - Processed
950299,"Parts and accessories nes, for dolls representi",1003,Manufactured articles n.e.s. - Processed
950310,"Electric trains, incl tracks, signals and other",1003,Manufactured articles n.e.s. - Processed
950320,"Reduced-size (scale) model assembly kits, exclu",1003,Manufactured articles n.e.s. - Processed
950330,"Construction sets and constructional toys, nes",1003,Manufactured articles n.e.s. - Processed
950341,Stuffed toys representing animals or non-human,1003,Manufactured articles n.e.s. - Processed
950349,Toys nes representing animals or non-human crea,1003,Manufactured articles n.e.s. - Processed
950350,Toy musical instruments and apparatus,1003,Manufactured articles n.e.s. - Processed
950360,Puzzles,1003,Manufactured articles n.e.s. - Processed
950370,"Toys, put up in sets or outfits",1003,Manufactured articles n.e.s. - Processed
950380,"Toys and models, incorporating a motor",1003,Manufactured articles n.e.s. - Processed
950390,Toys nes,1003,Manufactured articles n.e.s. - Processed
950410,Video games of a kind used with a television re,1003,Manufactured articles n.e.s. - Processed
950420,Articles and accessories for billiards,1003,Manufactured articles n.e.s. - Processed
950430,"Games, coin or disc-operated, other than bowlin",1003,Manufactured articles n.e.s. - Processed
950440,Playing cards,1003,Manufactured articles n.e.s. - Processed
950490,"Art.funfair,games tab/parlour,pintab,sp tab cas",1003,Manufactured articles n.e.s. - Processed
950510,Articles for Christmas festivities,1003,Manufactured articles n.e.s. - Processed
950590,"Festive,carnival or oth entertainment art incl",1003,Manufactured articles n.e.s. - Processed
950611,Snow-skis,1003,Manufactured articles n.e.s. - Processed
950612,Snow-ski-fastenings (ski-bindings),1003,Manufactured articles n.e.s. - Processed
950619,Snow-ski equipment nes,1003,Manufactured articles n.e.s. - Processed
950621,Sailboards,1003,Manufactured articles n.e.s. - Processed
950629,"Water-skis, surf-boards and other water-sport e",1003,Manufactured articles n.e.s. - Processed
950631,"Golf clubs, complete",1003,Manufactured articles n.e.s. - Processed
950632,Golf balls,1003,Manufactured articles n.e.s. - Processed
950639,Golf equipment nes,1003,Manufactured articles n.e.s. - Processed
950640,Articles and equipment for table-tennis,1003,Manufactured articles n.e.s. - Processed
950651,"Lawn-tennis rackets, whether or not strung",1003,Manufactured articles n.e.s. - Processed
950659,"Badminton or similar rackets, whether or not st",1003,Manufactured articles n.e.s. - Processed
950661,Lawn-tennis balls,1003,Manufactured articles n.e.s. - Processed
950662,Inflatable balls,1003,Manufactured articles n.e.s. - Processed
950669,Balls nes,1003,Manufactured articles n.e.s. - Processed
950670,"Ice skates and roller skates,including skating",1003,Manufactured articles n.e.s. - Processed
950691,Articles and equipment for general physical exe,1003,Manufactured articles n.e.s. - Processed
950699,Art.&equip for sports&outdoor games nes&swimmin,1003,Manufactured articles n.e.s. - Processed
950710,Fishing rods,1003,Manufactured articles n.e.s. - Processed
950720,"Fish-hooks, whether or not snelled",1003,Manufactured articles n.e.s. - Processed
950730,Fishing reels,1003,Manufactured articles n.e.s. - Processed
950790,"Line fish tackle nes,f/landing,b/f&sim nets,dec",1003,Manufactured articles n.e.s. - Processed
950800,"Rndabts,swings,shoot galleries,fairgrnd amuseme",1003,Manufactured articles n.e.s. - Processed
960110,Worked ivory and articles of ivory,1003,Manufactured articles n.e.s. - Processed
960190,"Animal carving material (o/t ivory), and articl",1003,Manufactured articles n.e.s. - Processed
960200,"Wkd veg/mineral carving mat&art, carved art nes",1003,Manufactured articles n.e.s. - Processed
960310,Brooms/brushes of twigs or oth veg mat bound to,1003,Manufactured articles n.e.s. - Processed
960321,"Tooth brushes, including dental-plate brushes",1003,Manufactured articles n.e.s. - Processed
960329,"Shaving, hair, nail, eyelash and oth toilet bru",1003,Manufactured articles n.e.s. - Processed
960330,"Artists', writing and similar brushes for the a",1003,Manufactured articles n.e.s. - Processed
960340,"Paint, distemper, varnish or similar brushes ne",1003,Manufactured articles n.e.s. - Processed
960350,"Brushes nes, constituting parts of machines, ap",1003,Manufactured articles n.e.s. - Processed
960390,Hand-operated mechanical floor sweepers; prepar,1003,Manufactured articles n.e.s. - Processed
960400,Hand sieves and hand riddles,1003,Manufactured articles n.e.s. - Processed
960610,"Press-fasteners, snap-fasteners and press-studs",1003,Manufactured articles n.e.s. - Processed
960621,"Buttons of plastics, not covered with textile m",1003,Manufactured articles n.e.s. - Processed
960622,"Buttons of base metal, not covered with textile",1003,Manufactured articles n.e.s. - Processed
960629,"Buttons, nes",1003,Manufactured articles n.e.s. - Processed
960630,Button moulds and other parts of button; button,1003,Manufactured articles n.e.s. - Processed
960711,Slide fasteners fitted with chain scoops of bas,1003,Manufactured articles n.e.s. - Processed
960719,"Slide fasteners, nes",1003,Manufactured articles n.e.s. - Processed
960720,Parts of slide fasteners,1003,Manufactured articles n.e.s. - Processed
960810,Ball point pens,1003,Manufactured articles n.e.s. - Processed
960820,Felt tipped and other porous-tipped pens and ma,1003,Manufactured articles n.e.s. - Processed
960831,Indian ink drawing pens,1003,Manufactured articles n.e.s. - Processed
960839,"Fountain pens, stylograph pens and oth pens, o/",1003,Manufactured articles n.e.s. - Processed
960840,Propelling or sliding pencils,1003,Manufactured articles n.e.s. - Processed
960850,Sets of art. from 2 or >of foregoing subheading,1003,Manufactured articles n.e.s. - Processed
960860,"Refills for ball point pens, comprising the bal",1003,Manufactured articles n.e.s. - Processed
960891,Pen nibs and nib points,1003,Manufactured articles n.e.s. - Processed
960899,Duplicating stylos; pen/pencil holders; parts o,1003,Manufactured articles n.e.s. - Processed
960910,"Pencils and crayons, with leads encased in a ri",1003,Manufactured articles n.e.s. - Processed
960920,"Pencil leads, black or coloured",1003,Manufactured articles n.e.s. - Processed
960990,"Pastels, drawing charcoals, writing or drawing",1003,Manufactured articles n.e.s. - Processed
961000,"Slates and boards,with writing or drawing surfa",1003,Manufactured articles n.e.s. - Processed
961100,"Devices for printing or embossing labels, hand-",1003,Manufactured articles n.e.s. - Processed
961220,"Ink-pads, whether or not inked, with or without",1003,Manufactured articles n.e.s. - Processed
961310,"Pocket lighters, gas-fuelled, non-refillable",1003,Manufactured articles n.e.s. - Processed
961320,"Pocket lighters, gas-fuelled, refillable",1003,Manufactured articles n.e.s. - Processed
961330,Table lighters,1003,Manufactured articles n.e.s. - Processed
961380,"Lighters, nes",1003,Manufactured articles n.e.s. - Processed
961390,"Parts of lighters, other than flints and wicks",1003,Manufactured articles n.e.s. - Processed
961410,"Roughly shpd blocks of wood or root,for the man",1003,Manufactured articles n.e.s. - Processed
961420,Smoking pipes and pipe bowls,1003,Manufactured articles n.e.s. - Processed
961490,"Cigar or cigarette holders and parts thereof, a",1003,Manufactured articles n.e.s. - Processed
961511,"Combs, hair-slides and the like of hard rubber",1003,Manufactured articles n.e.s. - Processed
961519,"Combs, hair-slides and the like of other materi",1003,Manufactured articles n.e.s. - Processed
961590,"Hairpins, curling pins, hair-curlers and the li",1003,Manufactured articles n.e.s. - Processed
