HS 1996 Product Code,HS 1996 Product Description,CCCN Product Code,CCCN Product Description
630221,"Other bed linen, printed :-- Of cotton",6202A,Bed linen of cotton
630222,"Other bed linen, printed :-- Of man-made fibres",6202B,Bed linen of other fibres
630229,"Other bed linen, printed :-- Of other textile materials",6202B,Bed linen of other fibres
630231,Other bed linen :-- Of cotton,6202A,Bed linen of cotton
630232,Other bed linen :-- Of man-made fibres,6202B,Bed linen of other fibres
630239,Other bed linen :-- Of other textile materials,6202B,Bed linen of other fibres
630240,"Table linen, knitted or crocheted",6005P,Knitted etc articles nes
630251,Other table linen :- Of cotton,6202C,Table linen of cotton
630252,Other table linen :-- Of flax,6202D,Table linen of other fibre
630253,Other table linen :-- Of man-made fibres,6202D,Table linen of other fibre
630259,Other table linen :-- Of other textile materials,6202D,Table linen of other fibre
630260,"Toilet linen and kitchen linen, of terry towelling or similar terry fabrics, of cotton",6202E,Other linen of cotton
630291,Other :- Of cotton,6202E,Other linen of cotton
630292,Other :-- Of flax,6202F,Other linen of other fibre
630293,Other :-- Of man-made fibres,6202F,Other linen of other fibre
630299,Other :-- Of other textile materials,6202F,Other linen of other fibre
630311,Knitted or crocheted :-- Of cotton,6202H,Other furnishing articles of other fibres
630312,Knitted or crocheted :-- Of synthetic fibres,6202H,Other furnishing articles of other fibres
630319,Knitted or crocheted :-- Of other textile materials,6202H,Other furnishing articles of other fibres
630391,Other :-- Of cotton,6202H,Other furnishing articles of other fibres
630392,Other :-- Of synthetic fibres,6202H,Other furnishing articles of other fibres
630399,Other :-- Of other textile materials,6202H,Other furnishing articles of other fibres
630411,Bedspreads :-- Knitted or crocheted,6202H,Other furnishing articles of other fibres
630419,Bedspreads :-- Other,6202H,Other furnishing articles of other fibres
630491,Other :-- Knitted or crocheted,6005P,Knitted etc articles nes
630492,"Other :-- Not knitted or crocheted, of cotton",6005P,Knitted etc articles nes
630493,"Other :-- Not knitted or crocheted, of synthetic fibres",6005P,Knitted etc articles nes
630499,"Other :-- Not knitted or crocheted, of other textile materials",6005P,Knitted etc articles nes
630510,Of jute or of other textile bast fibres of heading No. 53.03,6203,"Bags,sacks of textiles"
630520,Of cotton,6203,"Bags,sacks of textiles"
630532,Of man-made textile materials :-- Flexible intermediate bulk containers,6203,"Bags,sacks of textiles"
630533,"Of man-made textile materials :-- Other, of polyethylene or polypropylene strip or the like",6203,"Bags,sacks of textiles"
630539,Of man-made textile materials :-- Other,6203,"Bags,sacks of textiles"
630590,Of other textile materials,6203,"Bags,sacks of textiles"
630611,"Tarpaulins, awnings and sunblinds :-- Of cotton",6204A,Made-up canvas goods -- of cotton
630612,"Tarpaulins, awnings and sunblinds :-- Of synthetic fibres",6204A,Made-up canvas goods -- of cotton
630619,"Tarpaulins, awnings and sunblinds :-- Of other textile materials",6204A,Made-up canvas goods -- of cotton
630621,Tents :-- Of cotton,6204B,Made-up canvas goods -- other than of cotton
630622,Tents :-- Of synthetic fibres,6204B,Made-up canvas goods -- other than of cotton
630629,Tents :-- Of other textile materials,6204B,Made-up canvas goods -- other than of cotton
630631,Sails :-- Of synthetic fibres,6204B,Made-up canvas goods -- other than of cotton
630639,Sails :-- Of other textile materials,6204B,Made-up canvas goods -- other than of cotton
630641,Pneumatic mattresses :-- Of cotton,6204B,Made-up canvas goods -- other than of cotton
630649,Pneumatic mattresses :-- Of other textile materials,6204B,Made-up canvas goods -- other than of cotton
630691,Other :-- Of cotton,6204B,Made-up canvas goods -- other than of cotton
630699,Other :- Of other textile materials,6204B,Made-up canvas goods -- other than of cotton
630710,"Floor-cloths, dish-cloths, dusters and similar cleaning cloths",6005P,Knitted etc articles nes
630720,Life-jackets and life-belts,6205,Other made up textile articles
630790,Other,6205,Other made up textile articles
630800,"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into rugs, tapestries, embroidered table cloths or serviettes, or similar textile articles, put up in packings for retail sale.",5607J,Discontinuous regenerated blend fabrics nes -- with textile fibres nes
630900,Worn clothing and other worn articles.,6301,"Used clothing, furnishing articles"
631010,Sorted,6302,"Used or new rags, scrap twine"
631090,Other,6302,"Used or new rags, scrap twine"
640110,Footwear incorporating a protective metal toe-cap,6401,Footwear with outer soles and uppers of rubber
640191,Other footwear :-- Covering the knee,6401,Footwear with outer soles and uppers of rubber
640192,Other footwear :-- Covering the ankle but not covering the knee,6401,Footwear with outer soles and uppers of rubber
640199,Other footwear :-- Other,6401,Footwear with outer soles and uppers of rubber
640212,"Sports footwear :-- Ski-boots, cross-country ski footwear and snowboard boots",6401,Footwear with outer soles and uppers of rubber
640219,Sports footwear :-- Other,6401,Footwear with outer soles and uppers of rubber
640220,Footwear with upper straps or thongs assembled to the sole by means of plugs,6401,Footwear with outer soles and uppers of rubber
640230,"Other footwear, incorporating a protective metal toe-cap",6401,Footwear with outer soles and uppers of rubber
640291,Other footwear :-- Covering the ankle,6401,Footwear with outer soles and uppers of rubber
640299,Other footwear :-- Other,6401,Footwear with outer soles and uppers of rubber
640312,"Sports footwear :-- Ski-boots, cross-country ski footwear and snowboard boots",6402,Footwear leather
640319,Sports footwear :-- Other,6402,Footwear leather
640320,"Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe",6402,Footwear leather
640330,"Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap",6402,Footwear leather
640340,"Other footwear, incorporating a protective metal toe-cap",6402,Footwear leather
640351,Other footwear with outer soles of leather :-- Covering the ankle,6402,Footwear leather
640359,Other footwear with outer soles of leather :-- Other,6402,Footwear leather
640391,Other footwear :-- Covering the ankle,6402,Footwear leather
640399,Other footwear :-- Other,6402,Footwear leather
640411,"Footwear with outer soles of rubber or plastics :-- Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like",6402,Footwear leather
640419,Footwear with outer soles of rubber or plastics :-- Other,6402,Footwear leather
640420,Footwear with outer soles of leather or composition leather,6402,Footwear leather
640510,With uppers of leather or composition leather,6403,Footwear with outer soles of wood or cork
640520,With uppers of textile materials,6404,Footwear with outer soles of other materials
640590,Other,6402,Footwear leather
640610,"Uppers and parts thereof, other than stiffeners",6405,Parts of footwear of any material except metal
640620,"Outer soles and heels, of rubber or plastics",6405,Parts of footwear of any material except metal
640691,Other :-- Of wood,6405,Parts of footwear of any material except metal
640699,Other :-- Of other materials,6405,Parts of footwear of any material except metal
650100,"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons (including slit manchons), of felt.",6501,"Hat-forms, hat bodies, of felt"
650200,"Hat-shapes, plaited or made by assembling strips of any material, neither blocked to shape, nor with made brims, nor lined, nor trimmed.",6502,Hat bodies nes
650300,"Felt hats and other felt headgear, made from the hat bodies, hoods or plateaux of heading No. 65.01, whether or not lined or trimmed.",6503,Felt hats and other felt headgear
650400,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed.",6504,Hats and other headgear
650510,Hair-nets,6505,"Hats and headgear, knitted or crocheted"
650590,Other,6505,"Hats and headgear, knitted or crocheted"
650610,Safety headgear,6506,Other headgear
650691,Other :-- Of rubber or of plastics,6506,Other headgear
650692,Other :-- Of furskin,6506,Other headgear
650699,Other :-- Of other materials,6506,Other headgear
650700,"Head-bands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear.",6507,"Head-bands etc., peaks and chinstraps"
660110,Garden or similar umbrellas,6601,Umbrellas and sunshades
660191,Other :-- Having a telescopic shaft,6601,Umbrellas and sunshades
660199,Other,6601,Umbrellas and sunshades
660200,"Walking-sticks, seat-sticks, whips, riding-crops and the like.",6602,"Walking-sticks, canes, whips"
660310,Handles and knobs,6603,"Parts, and accessories of articles of cccn 6601 & 6602"
660320,"Umbrella frames, including frames mounted on shafts (sticks)",6603,"Parts, and accessories of articles of cccn 6601 & 6602"
660390,Other,6603,"Parts, and accessories of articles of cccn 6601 & 6602"
670100,"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down and articles thereof (other than goods of heading No. 05.05 and worked quills and scapes).",6701,Parts of birds with feathers
670210,Of plastics,6702,Artificial flowers etc
670290,Of other materials,6702,Artificial flowers etc
670300,"Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like.",6703,"Human hair, dressed"
670411,Of synthetic textile materials :-- Complete wigs,6704,"Wigs,false beards,etc"
670419,Of synthetic textile materials :-- Other,6704,"Wigs,false beards,etc"
670420,Of human hair,6704,"Wigs,false beards,etc"
670490,Of other materials,6704,"Wigs,false beards,etc"
680100,"Setts, curbstones and flagstones, of natural stone (except slate).",6801,"Flagstones etc,natural stone"
680210,"Tiles, cubes and similar articles, whether or not rectangular (including square), the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm; artificially coloured granul",6802,Worked monumental or building stone
680221,"Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface :-- Marble, travertine and alabaster",6802,Worked monumental or building stone
680222,"Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface :-- Other calcareous stone",6802,Worked monumental or building stone
680223,"Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface :-- Granite",6802,Worked monumental or building stone
680229,"Other monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface :-- Other stone",6802,Worked monumental or building stone
680291,"Other :-- Marble, travertine and alabaster",6802,Worked monumental or building stone
680292,Other :-- Other calcareous stone,6802,Worked monumental or building stone
680293,Other :-- Granite,6802,Worked monumental or building stone
680299,Other :-- Other stone,6802,Worked monumental or building stone
680300,Worked slate and articles of slate or of agglomerated slate.,6803,Worked slate and articles
680410,"Millstones and grindstones for milling, grinding or pulping",6804,"Millstones, grinding wheels"
680421,"Other millstones, grindstones, grinding wheels and the like :-- Of agglomerated synthetic or natural diamond",6804,"Millstones, grinding wheels"
680422,"Other millstones, grindstones, grinding wheels and the like :-- Of other agglomerated abrasives or of ceramics",6804,"Millstones, grinding wheels"
680423,"Other millstones, grindstones, grinding wheels and the like :-- Of natural stone",6804,"Millstones, grinding wheels"
680430,Hand sharpening or polishing stones,6804,"Millstones, grinding wheels"
680510,On a base of woven textile fabric only,6806,Abrasive cloths etc
680520,On a base of paper or paperboard only,6806,Abrasive cloths etc
680530,On a base of other materials,6806,Abrasive cloths etc
680610,"Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls",6807,Mineral insulating products nes
680620,"Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials (including intermixtures thereof)",6807,Mineral insulating products nes
680690,Other,6807,Mineral insulating products nes
680710,In rolls,6808,Asphalt etc products
680790,Other,6808,Asphalt etc products
680800,"Panels, boards, tiles, blocks and similar articles of vegetable fibre, of straw or of shavings, chips, particles,",6809,Panels and similar articles
680911,"Boards, sheets, panels, tiles and similar articles, not ornamented :-- Faced or reinforced with paper or paperboard only",6810,Articles of plastering material
680919,"Boards, sheets, panels, tiles and similar articles, not ornamented :-- Other",6810,Articles of plastering material
680990,Other articles,6810,Articles of plastering material
681011,"Tiles, flagstones, bricks and similar articles :-- Building blocks and bricks",6811,"Cement,artificial stone products"
681019,"Tiles, flagstones, bricks and similar articles :-- Other",6811,"Cement,artificial stone products"
681091,Other articles :-- Prefabricated structural components for building or civil engineering,6811,"Cement,artificial stone products"
681099,Other articles :-- Other,6811,"Cement,artificial stone products"
681110,Corrugated sheets,6812,Articles of asbestos-cement
681120,"Other sheets, panels, tiles and similar articles",6812,Articles of asbestos-cement
681130,"Tubes, pipes and tube or pipe fittings",6812,Articles of asbestos-cement
681190,0ther articles,6812,Articles of asbestos-cement
681210,Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate,6813,"Asbestos manufactures,  nonfriction"
681220,Yarn and thread,6813,"Asbestos manufactures,  nonfriction"
681230,"Cords and string, whether or not plaited",6813,"Asbestos manufactures,  nonfriction"
