HS 1988/92 Product Code,HS 1988/92 Product Description,GTAP Product Code,GTAP Product Description
280410,Hydrogen,33,"CRP - Chemical, rubber, plastic products"
280421,Argon,33,"CRP - Chemical, rubber, plastic products"
280429,Rare gases (excl. argon),33,"CRP - Chemical, rubber, plastic products"
280430,Nitrogen,33,"CRP - Chemical, rubber, plastic products"
280440,Oxygen,33,"CRP - Chemical, rubber, plastic products"
280450,Boron; tellurium,33,"CRP - Chemical, rubber, plastic products"
280461,Silicon containing by weight >=99.99% silicon,33,"CRP - Chemical, rubber, plastic products"
280469,Silicon containing by weight <99.99% silicon,33,"CRP - Chemical, rubber, plastic products"
280470,Phosphorus,33,"CRP - Chemical, rubber, plastic products"
280480,Arsenic,33,"CRP - Chemical, rubber, plastic products"
280490,Selenium,33,"CRP - Chemical, rubber, plastic products"
280511,Sodium,33,"CRP - Chemical, rubber, plastic products"
280519,Alkali metals (excl. sodium),33,"CRP - Chemical, rubber, plastic products"
280521,Calcium,33,"CRP - Chemical, rubber, plastic products"
280522,Strontium and barium,33,"CRP - Chemical, rubber, plastic products"
280530,"Rare-earth metals, scandium and yttrium",33,"CRP - Chemical, rubber, plastic products"
280540,Mercury,33,"CRP - Chemical, rubber, plastic products"
280610,Hydrogen chloride (hydrochloric acid),33,"CRP - Chemical, rubber, plastic products"
280620,Chlorosulphuric acid,33,"CRP - Chemical, rubber, plastic products"
280700,Sulphuric acid; oleum,33,"CRP - Chemical, rubber, plastic products"
280800,Nitric acid; sulphonitric acids,33,"CRP - Chemical, rubber, plastic products"
280910,Diphosphorus pentaoxide,33,"CRP - Chemical, rubber, plastic products"
280920,Phosphoric acid and polyphosphoric acids,33,"CRP - Chemical, rubber, plastic products"
281000,Oxides of boron; boric acids,33,"CRP - Chemical, rubber, plastic products"
281111,Hydrogen fluoride (hydrofluoric acid),33,"CRP - Chemical, rubber, plastic products"
281119,"Other inorganic acids, nes",33,"CRP - Chemical, rubber, plastic products"
281121,Carbon dioxide,33,"CRP - Chemical, rubber, plastic products"
281122,Silicon dioxide,33,"CRP - Chemical, rubber, plastic products"
281123,Sulphur dioxide,33,"CRP - Chemical, rubber, plastic products"
281129,"Other inorganic oxygen compounds of non-metals,",33,"CRP - Chemical, rubber, plastic products"
281210,Chlorides and chlorides oxides of non-metals,33,"CRP - Chemical, rubber, plastic products"
281290,"Halides and halide oxides of non-metals, nes",33,"CRP - Chemical, rubber, plastic products"
281310,Carbon disulphide,33,"CRP - Chemical, rubber, plastic products"
281390,Sulphides of non-metals (excl. carbon)commercia,33,"CRP - Chemical, rubber, plastic products"
281410,Anhydrous ammonia,33,"CRP - Chemical, rubber, plastic products"
281420,Ammonia in aqueous solution,33,"CRP - Chemical, rubber, plastic products"
281511,"Sodium hydroxide (caustic soda), solid",33,"CRP - Chemical, rubber, plastic products"
281512,Sodium hydroxide in aqueous solution (soda lye,33,"CRP - Chemical, rubber, plastic products"
281520,Potassium hydroxide (caustic potash),33,"CRP - Chemical, rubber, plastic products"
281530,Peroxides of sodium or potassium,33,"CRP - Chemical, rubber, plastic products"
281610,Hydroxide and peroxide of magnesium,33,"CRP - Chemical, rubber, plastic products"
281620,"Oxide, hydroxide and peroxide of strontium",33,"CRP - Chemical, rubber, plastic products"
281630,"Oxide, hydroxide and peroxide of barium",33,"CRP - Chemical, rubber, plastic products"
281700,Zinc oxide; zinc peroxide,33,"CRP - Chemical, rubber, plastic products"
281830,Aluminium hydroxide,33,"CRP - Chemical, rubber, plastic products"
281910,Chromium trioxide,33,"CRP - Chemical, rubber, plastic products"
281990,Chromium oxides and hydroxides (excl. chromium,33,"CRP - Chemical, rubber, plastic products"
282010,Manganese dioxide,33,"CRP - Chemical, rubber, plastic products"
282090,Manganese oxides (excl. manganese dioxide),33,"CRP - Chemical, rubber, plastic products"
282110,Iron oxides and hydroxides,33,"CRP - Chemical, rubber, plastic products"
282120,Earth colours containing >=70% iron(III)oxide,33,"CRP - Chemical, rubber, plastic products"
282200,Cobalt oxides and hydroxides; commercial cobalt,33,"CRP - Chemical, rubber, plastic products"
282300,Titanium oxides,33,"CRP - Chemical, rubber, plastic products"
282410,"Lead monoxide (litharge, massicot)",33,"CRP - Chemical, rubber, plastic products"
282420,Red lead and orange lead,33,"CRP - Chemical, rubber, plastic products"
282490,"Lead oxides, nes",33,"CRP - Chemical, rubber, plastic products"
282510,Hydrazine and hydroxylamine and their inorganic,33,"CRP - Chemical, rubber, plastic products"
282520,Lithium oxide and hydroxide,33,"CRP - Chemical, rubber, plastic products"
282530,Vanadium oxides and hydroxides,33,"CRP - Chemical, rubber, plastic products"
282540,Nickel oxides and hydroxides,33,"CRP - Chemical, rubber, plastic products"
282550,Copper oxides and hydroxides,33,"CRP - Chemical, rubber, plastic products"
282560,Germanium oxides and zirconium dioxides,33,"CRP - Chemical, rubber, plastic products"
282570,Molybdenum oxides and hydroxides,33,"CRP - Chemical, rubber, plastic products"
282580,Antimony oxides,33,"CRP - Chemical, rubber, plastic products"
282590,"Other inorganic bases; other metal oxides, hydr",33,"CRP - Chemical, rubber, plastic products"
282611,Fluorides of ammonium or of sodium,33,"CRP - Chemical, rubber, plastic products"
282612,Fluorides of aluminium,33,"CRP - Chemical, rubber, plastic products"
282619,"Fluorides, nes",33,"CRP - Chemical, rubber, plastic products"
282620,Fluorosilicates of sodium or of potassium,33,"CRP - Chemical, rubber, plastic products"
282630,Sodium hexafloroaluminate (synthetic cryolite),33,"CRP - Chemical, rubber, plastic products"
282690,Fluoroaluminates and other complex fluorine sal,33,"CRP - Chemical, rubber, plastic products"
282710,Ammonium chloride,33,"CRP - Chemical, rubber, plastic products"
282720,Calcium chloride,33,"CRP - Chemical, rubber, plastic products"
282731,Magnesium chloride,33,"CRP - Chemical, rubber, plastic products"
282732,Aluminium chloride,33,"CRP - Chemical, rubber, plastic products"
282733,Iron chloride,33,"CRP - Chemical, rubber, plastic products"
282734,Cobalt chloride,33,"CRP - Chemical, rubber, plastic products"
282735,Nickel chloride,33,"CRP - Chemical, rubber, plastic products"
282736,Zinc chloride,33,"CRP - Chemical, rubber, plastic products"
282737,Tin chloride,33,"CRP - Chemical, rubber, plastic products"
282738,Barium chloride,33,"CRP - Chemical, rubber, plastic products"
282739,"Chlorides, nes",33,"CRP - Chemical, rubber, plastic products"
282741,Chloride oxides and chloride hydroxides of copp,33,"CRP - Chemical, rubber, plastic products"
282749,Chloride oxides and chloride hydroxides (excl.,33,"CRP - Chemical, rubber, plastic products"
282751,Bromides of sodium or of potassium,33,"CRP - Chemical, rubber, plastic products"
282759,Bromides and bromide oxides (excl. of sodium an,33,"CRP - Chemical, rubber, plastic products"
282760,Iodides and iodide oxides,33,"CRP - Chemical, rubber, plastic products"
282810,Commercial calcium hypochlorite and other calci,33,"CRP - Chemical, rubber, plastic products"
282890,Hypochlorites (excl. of calcium) and chlorites;,33,"CRP - Chemical, rubber, plastic products"
282911,Chlorates of sodium,33,"CRP - Chemical, rubber, plastic products"
282919,Chlorates (excl. of sodium),33,"CRP - Chemical, rubber, plastic products"
282990,Perchlorates; bromates and perbromates; iodates,33,"CRP - Chemical, rubber, plastic products"
283010,Sodium sulphides,33,"CRP - Chemical, rubber, plastic products"
283020,Zinc sulphide,33,"CRP - Chemical, rubber, plastic products"
283030,Cadmium sulphide,33,"CRP - Chemical, rubber, plastic products"
283090,Other sulphides and polysulphides,33,"CRP - Chemical, rubber, plastic products"
283110,Dithionites and sulphoxylates of sodium,33,"CRP - Chemical, rubber, plastic products"
283190,Dithionites and sulphoxylates (excl. of sodium),33,"CRP - Chemical, rubber, plastic products"
283210,Sodium sulphites,33,"CRP - Chemical, rubber, plastic products"
283220,Sulphites (excl. sodium),33,"CRP - Chemical, rubber, plastic products"
283230,Thiosulphates,33,"CRP - Chemical, rubber, plastic products"
283311,Disodium sulphate,33,"CRP - Chemical, rubber, plastic products"
283319,Sodium sulphates (excl. disodium sulphate),33,"CRP - Chemical, rubber, plastic products"
283321,Sulphates of magnesium,33,"CRP - Chemical, rubber, plastic products"
283322,Sulphates of aluminium,33,"CRP - Chemical, rubber, plastic products"
283323,Sulphates of chromium,33,"CRP - Chemical, rubber, plastic products"
283324,Sulphates of nickel,33,"CRP - Chemical, rubber, plastic products"
283325,Sulphates of copper,33,"CRP - Chemical, rubber, plastic products"
283326,Sulphates of zinc,33,"CRP - Chemical, rubber, plastic products"
283327,Sulphates of barium,33,"CRP - Chemical, rubber, plastic products"
283329,"Other sulphates, nes",33,"CRP - Chemical, rubber, plastic products"
283330,Alums,33,"CRP - Chemical, rubber, plastic products"
283340,Peroxosulphates (persulphates),33,"CRP - Chemical, rubber, plastic products"
283410,Nitrites,33,"CRP - Chemical, rubber, plastic products"
283421,Nitrates of potassium,33,"CRP - Chemical, rubber, plastic products"
283422,Nitrates of bismuth,33,"CRP - Chemical, rubber, plastic products"
283429,Nitrates of barium; of beryllium; of cadmium; o,33,"CRP - Chemical, rubber, plastic products"
283510,Phosphinates and phosphonates,33,"CRP - Chemical, rubber, plastic products"
283522,Phosphates of mono or disodium,33,"CRP - Chemical, rubber, plastic products"
283523,Phosphates of trisodium,33,"CRP - Chemical, rubber, plastic products"
283524,Phosphates of potassium,33,"CRP - Chemical, rubber, plastic products"
283525,Calcium hydrogenorthophosphate (dicalcium phosp,33,"CRP - Chemical, rubber, plastic products"
283526,"Phosphates of calcium, nes",33,"CRP - Chemical, rubber, plastic products"
283529,Phosphates (excl. polyphosphates),33,"CRP - Chemical, rubber, plastic products"
283531,Sodium triphosphate (sodium tripolyphosphates),33,"CRP - Chemical, rubber, plastic products"
283539,"Polyphosphates, nes",33,"CRP - Chemical, rubber, plastic products"
283610,Commercial ammonium carbonate and other ammoniu,33,"CRP - Chemical, rubber, plastic products"
283620,Disodium carbonate,33,"CRP - Chemical, rubber, plastic products"
283630,Sodium hydrogencarbonate (sodium bicarbonate),33,"CRP - Chemical, rubber, plastic products"
283640,Potassium carbonates,33,"CRP - Chemical, rubber, plastic products"
283650,Calcium carbonate,33,"CRP - Chemical, rubber, plastic products"
283660,Barium carbonate,33,"CRP - Chemical, rubber, plastic products"
283670,Lead carbonate,33,"CRP - Chemical, rubber, plastic products"
283691,Lithium carbonates,33,"CRP - Chemical, rubber, plastic products"
283692,Strontium carbonate,33,"CRP - Chemical, rubber, plastic products"
283693,Bismuth carbonate,33,"CRP - Chemical, rubber, plastic products"
283699,Other carbonates; peroxocarbonates,33,"CRP - Chemical, rubber, plastic products"
283711,Cyanides and cyanide oxides of sodium,33,"CRP - Chemical, rubber, plastic products"
283719,"Cyanides, cyanide oxides (excl. sodium)",33,"CRP - Chemical, rubber, plastic products"
283720,Complex cyanides,33,"CRP - Chemical, rubber, plastic products"
283800,Fulminates; cyanates and thiocyanates,33,"CRP - Chemical, rubber, plastic products"
283911,Sodium metasilicates,33,"CRP - Chemical, rubber, plastic products"
283919,Silicates of sodium (excl. metasilicates),33,"CRP - Chemical, rubber, plastic products"
283920,Silicates of potassium,33,"CRP - Chemical, rubber, plastic products"
283990,Other silicates (excl. of sodium and potassium),33,"CRP - Chemical, rubber, plastic products"
284011,Anhydrous disodium tetraborate (refined borax),33,"CRP - Chemical, rubber, plastic products"
284019,"Disodium tetraborate, not anhydrous",33,"CRP - Chemical, rubber, plastic products"
284020,"Other borates, nes",33,"CRP - Chemical, rubber, plastic products"
284030,Peroxoborates,33,"CRP - Chemical, rubber, plastic products"
284110,Aluminates,33,"CRP - Chemical, rubber, plastic products"
284120,Chromates of zinc or of lead,33,"CRP - Chemical, rubber, plastic products"
284130,Sodium dichromate,33,"CRP - Chemical, rubber, plastic products"
284140,Potassium dichromate,33,"CRP - Chemical, rubber, plastic products"
284150,"Other chromates and dichromates, nes; peroxochr",33,"CRP - Chemical, rubber, plastic products"
284160,"Manganites, manganates and permanganates",33,"CRP - Chemical, rubber, plastic products"
284170,Molybdates,33,"CRP - Chemical, rubber, plastic products"
284180,Tungstates (wolframates),33,"CRP - Chemical, rubber, plastic products"
284190,Other salts of oxometallic and peroxometallic a,33,"CRP - Chemical, rubber, plastic products"
284210,Double or complex silicates,33,"CRP - Chemical, rubber, plastic products"
284290,Other salts of inorganic acids or peroxoacids (,33,"CRP - Chemical, rubber, plastic products"
284310,Colloidal precious metals,33,"CRP - Chemical, rubber, plastic products"
284321,Silver nitrate,33,"CRP - Chemical, rubber, plastic products"
284329,Silver compounds (excl. silver nitrate),33,"CRP - Chemical, rubber, plastic products"
284330,Gold compounds,33,"CRP - Chemical, rubber, plastic products"
284390,"Other compounds, nes, and amalgams of precious",33,"CRP - Chemical, rubber, plastic products"
284410,"Natural uranium and its compounds, etc",33,"CRP - Chemical, rubber, plastic products"
